District,Zone,Geographical Region,Development Region,School Number,School Code,Name of School,ENGLISH,NEPALI,MATHS,SCIENCE,SOCIAL STUDIES,HEALTH POPULATION AND ENVIRONMENT,TAP,SAP,DITINCTION,FIRST DIVISION,SECOND DIVISION,THIRD DIVISION,PASS,FAIL,PASS PERCENT
Kathmandu,Bagmati,Hill,Central,2281,29482,JOSEPH ENGLISH SCHOOL MAHANKAL SHANTINAG,58.6,54.0,76.4,45.9,51.0,43.8,28,28,1,22,5,0,28,0,100.0
Kathmandu,Bagmati,Hill,Central,2282,29483,PHUTUNG MA VI PHUTUNG JAYANTINAGAR,39.8,59.7,52.3,27.2,46.5,47.6,13,13,0,5,4,0,9,4,69.23
Kathmandu,Bagmati,Hill,Central,2283,29484,ASHIRVAD BOARDING SCHOOL BALUWATAR,65.7,53.3,74.1,48.0,55.1,54.1,15,15,0,15,0,0,15,0,100.0
Kathmandu,Bagmati,Hill,Central,2284,29485,NEXT GENERATION RESIDENTIAL ACADEMY YETKH,59.3,54.8,75.5,54.8,51.0,47.4,17,17,2,14,1,0,17,0,100.0
Kathmandu,Bagmati,Hill,Central,2285,29486,NEELGIRI SCHOOL PAKNAJOLE,58.9,60.7,86.6,52.4,60.6,48.1,17,17,0,16,1,0,17,0,100.0
Kathmandu,Bagmati,Hill,Central,2286,29487,PRITIMA ENGLISH SECONDARY SCHOOL SINAMANG,59.2,66.0,78.9,44.9,52.7,59.8,17,17,2,14,1,0,17,0,100.0
Kathmandu,Bagmati,Hill,Central,2287,29488,NEW SHRINE BOARDING SCHOOL PINGANSTHAN G,58.9,59.2,70.6,38.7,55.3,46.2,32,32,0,26,6,0,32,0,100.0
Kathmandu,Bagmati,Hill,Central,2288,29489,PROLIFIC ENGLISH BOARDING SCHOOL DHUMBARA,58.3,58.6,76.6,53.2,51.7,54.9,24,24,3,19,1,0,23,1,95.83
Kathmandu,Bagmati,Hill,Central,2289,29490,NEW GENERATION INTERNATIONAL SECONDARY S,44.8,45.4,42.2,30.2,35.3,35.4,17,17,0,4,4,0,8,9,47.06
Kathmandu,Bagmati,Hill,Central,2290,29491,HIMSHRINKHALA ACADEMY SCHOOL NAYAPATI,59.5,65.0,88.1,50.8,63.4,56.7,27,27,6,20,1,0,27,0,100.0
Kathmandu,Bagmati,Hill,Central,2291,29492,ALLIED CO-ED SCHOOL KAMALPOKHARI,55,52.3,65.3,43.2,45.8,49.8,12,12,0,7,4,0,11,1,91.67
Kathmandu,Bagmati,Hill,Central,2292,29493,SAPTA GANDAKI BOARDING SCHOOL DHAPASI,62.4,59.0,65.2,35.8,52.2,38.0,5,5,0,4,1,0,5,0,100.0
Kathmandu,Bagmati,Hill,Central,2293,29494,AMAR JYOTI MA VI SYUCHATAR,47.2,67.0,70.1,55.5,50.3,52.8,23,23,1,18,4,0,23,0,100.0
Kathmandu,Bagmati,Hill,Central,2294,29495,SEASON ENGLISH BOARDING SCHOOL BANESHWO,52.1,51.5,61.5,33.7,50.1,44.1,13,13,0,7,3,0,10,3,76.92
Kathmandu,Bagmati,Hill,Central,2295,29496,NAWA SIRJANA ENGLISH SCHOOL SHANKHAMUL,64.7,58.8,89.8,50.9,58.1,57.5,45,45,15,30,0,0,45,0,100.0
Kathmandu,Bagmati,Hill,Central,2296,29497,NEW STAR POLE ENGLISH SCHOOL GOTHATAR,59.9,63.2,73.3,48.1,53.3,58.3,9,9,0,9,0,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2297,29498,PRINCETON INTERNATIONAL BOARDING SCHOOL,67.2,61.8,81.8,43.7,54.9,54.7,29,29,3,26,0,0,29,0,100.0
Kathmandu,Bagmati,Hill,Central,2298,29499,HIMSHIKHAR BOARDING SCHOOL,62.8,72.5,89.0,58.9,61.9,55.6,8,8,3,5,0,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2299,29500,SWAPNA VATIKA SCHOOL BUDDHANAGAR,59.4,59.3,83.6,42.1,56.6,50.6,16,16,2,12,2,0,16,0,100.0
Kathmandu,Bagmati,Hill,Central,2300,29501,DALEKI SECONDARY SCHOOL SAMAKHUSI,51,48.7,55.3,28.3,43.0,34.7,3,3,0,0,3,0,3,0,100.0
Kathmandu,Bagmati,Hill,Central,2301,29502,THE SUNSHINE ENGLISH BOARDING SCHOOL SW,53.4,56.8,63.1,32.7,54.0,50.4,9,9,0,4,3,0,7,2,77.78
Kathmandu,Bagmati,Hill,Central,2302,29503,GURUKUL PUBLIC SCHOOL NEPALTAR MANAMAIJU,67,64.2,79.6,55.9,49.7,48.6,10,10,0,10,0,0,10,0,100.0
Kathmandu,Bagmati,Hill,Central,2303,29504,ALPINE ACADEMY DANCHHI,61.8,70.1,85.7,55.0,62.8,58.7,9,9,2,7,0,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2304,29505,ASPHODEL PUBLIC SCHOOL KALIKASTHAN DILLIBA,59.6,55.9,86.4,59.8,53.5,53.8,16,16,2,14,0,0,16,0,100.0
Kathmandu,Bagmati,Hill,Central,2305,29506,GREEN HILLS ACADEMY MA VI KAVRESTHALI,57.3,54.1,64.4,34.4,44.1,43.0,9,9,0,2,7,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2306,29507,BAL UDDHAR MA VI KAPAN,32.5,53.7,41.3,33.8,38.1,40.8,52,52,0,6,34,0,40,12,76.92
Kathmandu,Bagmati,Hill,Central,2307,29508,NOBEL ACADEMY MA VI NEW BANESHWOR,64,62.4,90.2,58.3,58.7,63.1,95,95,27,68,0,0,95,0,100.0
Kathmandu,Bagmati,Hill,Central,2308,29509,SHUVA YUGA BOARDING SCHOOL SITAPAILA,49.2,62.4,54.9,28.2,43.7,43.4,9,9,0,4,2,0,6,3,66.67
Kathmandu,Bagmati,Hill,Central,2309,29510,TARKESHWAR VIDYA KUNJA ENGLISH BOARDING S,61.9,66.0,82.3,38.4,62.1,55.4,7,7,0,7,0,0,7,0,100.0
Kathmandu,Bagmati,Hill,Central,2310,29511,KATHMANDU DON BOSCO MA VI NEW BANESHWAR,62.4,65.0,92.3,54.6,64.5,55.1,23,23,7,16,0,0,23,0,100.0
Kathmandu,Bagmati,Hill,Central,2311,29512,THE INSIGHT VISION SCHOOL DHUMBARAHI,57.6,62.6,78.0,52.3,53.9,47.9,24,24,0,22,2,0,24,0,100.0
Kathmandu,Bagmati,Hill,Central,2312,29513,SHANGRILA PUBLIC SCHOOL JORPATI,58.7,64.5,76.2,43.0,47.9,56.8,12,12,1,11,0,0,12,0,100.0
Kathmandu,Bagmati,Hill,Central,2313,29514,SUPER LUCKY ENGLISH SCHOOL KOTESHWOR,58.3,53.7,80.3,43.7,51.0,59.3,3,3,0,3,0,0,3,0,100.0
Kathmandu,Bagmati,Hill,Central,2314,29515,KATHMANDU ENGLISH SCHOOL NAXAL,62.4,72.6,77.6,53.0,67.0,52.6,7,7,0,7,0,0,7,0,100.0
Kathmandu,Bagmati,Hill,Central,2315,29516,MAITRI SHISHU VIDYALAYA CHHAUNI,53.2,57.7,67.7,42.5,55.3,48.0,23,23,0,16,5,0,21,2,91.3
Kathmandu,Bagmati,Hill,Central,2316,29517,BIPUL SHIKSHYA NIKETAN JORPATI,64,62.6,81.6,44.3,63.2,57.0,14,14,1,12,1,0,14,0,100.0
Kathmandu,Bagmati,Hill,Central,2317,29519,VINAYAK ENGLISH SCHOOL CHABHIL,66.3,67.3,90.6,44.3,60.8,54.1,10,10,3,7,0,0,10,0,100.0
Kathmandu,Bagmati,Hill,Central,2318,29520,PINNACLE SCHOLARS ACADEMY MA VI,59.7,69.7,81.5,46.5,60.1,52.9,23,23,4,19,0,0,23,0,100.0
Kathmandu,Bagmati,Hill,Central,2319,29521,PEARLS ENGLISH ACADEMY,65.6,59.4,83.3,38.5,62.5,54.1,16,16,0,15,1,0,16,0,100.0
Kathmandu,Bagmati,Hill,Central,2320,29522,XAVIER S PUBLIC SCHOOL NAYABANESHWAR,53.1,54.5,57.6,35.7,48.7,41.0,23,23,0,11,10,0,21,2,91.3
Kathmandu,Bagmati,Hill,Central,2321,29523,BUDDHA PRABHAT ENGLISH SCHOOL CHABAHIL,44.3,41.9,39.6,29.5,37.9,41.9,14,14,0,2,5,1,8,6,57.14
Kathmandu,Bagmati,Hill,Central,2322,29524,ADVANCED ENGLISH BOARDING HIGH SCHOOL HAD,58.2,59.1,70.3,32.2,49.2,45.3,17,17,0,12,3,0,15,2,88.24
Kathmandu,Bagmati,Hill,Central,2323,29525,SUNDARBAN SCHOOL OF SCIENCE TINTHANA DHU,61,69.4,68.5,47.0,56.5,51.5,8,8,0,8,0,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2324,29526,BABYLON NATIONAL SCHOOL SHANTINAGAR,55.8,65.0,71.8,46.4,47.3,58.5,33,31,3,28,0,0,31,0,100.0
Kathmandu,Bagmati,Hill,Central,2325,29527,RISING RAYS BOARDING SCHOOL NEWPLAZA PUTA,55.4,52.0,76.6,42.2,46.1,50.8,21,21,0,17,4,0,21,0,100.0
Kathmandu,Bagmati,Hill,Central,2326,29528,RARAHIL MEMORIAL SCHOOL KIRTIPUR,57.8,64.0,80.8,43.7,59.1,55.6,23,23,0,22,1,0,23,0,100.0
Kathmandu,Bagmati,Hill,Central,2327,29529,FUTURE STAR ENGLISH SCHOOL DALLU,64.7,70.5,88.5,49.5,63.6,55.5,13,13,3,10,0,0,13,0,100.0
Kathmandu,Bagmati,Hill,Central,2328,29530,NATIONAL MODEL SCIENCE SCHOOL GONGABU,63.7,68.5,85.2,59.1,56.5,47.0,19,19,8,9,1,0,18,1,94.74
Kathmandu,Bagmati,Hill,Central,2329,29531,ROSE BUD SCHOOL GHATTECULO-32,62.5,52.3,63.6,28.3,53.2,49.3,12,12,0,8,1,0,9,3,75.0
Kathmandu,Bagmati,Hill,Central,2330,29532,KATHMANDU VIDYA MANDIR MAHANKAL BOUDHA,66.4,65.0,81.5,51.3,62.2,54.6,18,18,5,13,0,0,18,0,100.0
Kathmandu,Bagmati,Hill,Central,2331,29533,THE SKYLARK ENGLISH SCHOOL DHAPASI,66.3,62.3,67.1,55.9,54.2,50.0,14,14,4,7,1,0,12,2,85.71
Kathmandu,Bagmati,Hill,Central,2332,29534,GREENLAND CHILDREN'S ACADEMY BOARDING HIG,57.1,54.6,58.9,39.5,43.9,41.6,19,19,0,6,13,0,19,0,100.0
Kathmandu,Bagmati,Hill,Central,2333,29535,ASHIYAAN INTERNATIONAL SCHOOL SALLAGHARI B,55.8,42.5,46.9,29.3,42.8,43.1,22,22,0,4,10,0,14,8,63.64
Kathmandu,Bagmati,Hill,Central,2334,29536,IKEDA INTERNATIONAL SCHOOL RABIBHAWAN,59.7,68.3,63.5,40.0,54.3,46.5,6,6,0,6,0,0,6,0,100.0
Kathmandu,Bagmati,Hill,Central,2335,29537,GREEN KANTIPUR PUBLIC SCHOOL SWOYAMBHU IC,56.5,61.0,73.5,30.5,46.5,44.5,2,2,0,2,0,0,2,0,100.0
Kathmandu,Bagmati,Hill,Central,2336,29538,VISION ACADEMY MA VI BALAJU,32.5,40.4,30.5,27.0,40.1,35.9,48,48,0,3,15,1,19,29,39.58
Kathmandu,Bagmati,Hill,Central,2337,29540,GANGA SECONDARY SCHOOL PURANO KALIMATI,60.5,63.3,82.3,52.2,49.3,49.5,17,17,1,16,0,0,17,0,100.0
Kathmandu,Bagmati,Hill,Central,2338,29541,DIVYA GYAN ENGLISH BOARDING HIGH SCCHOOL C,57.5,67.0,63.7,36.3,54.0,51.4,11,11,1,9,1,0,11,0,100.0
Kathmandu,Bagmati,Hill,Central,2339,29542,SIDDHARTHA VIDYA SADAN NEW BANESHWOR,62,57.5,75.0,39.5,48.1,41.5,8,8,0,7,1,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2340,29543,UNIVERSAL COLLEGE PREPARATORY SCHOOL BAL,63.5,63.3,92.4,54.6,53.8,53.2,29,29,8,21,0,0,29,0,100.0
Kathmandu,Bagmati,Hill,Central,2341,29544,PURBA PASCHIM VIDYALAYA BALKHU,65,72.0,83.2,54.0,63.8,54.0,6,6,3,3,0,0,6,0,100.0
Kathmandu,Bagmati,Hill,Central,2342,29545,HEBRON PUBLIC SCHOOL KOTESHWOR,58.9,53.9,60.5,33.5,46.5,45.3,15,14,0,8,5,0,13,1,92.86
Kathmandu,Bagmati,Hill,Central,2343,29546,SERENE HILL ENGLISH SCHOOL BAJRAYOGINI SAN,57.9,63.6,77.2,52.8,62.2,50.8,17,17,1,16,0,0,17,0,100.0
Kathmandu,Bagmati,Hill,Central,2344,29547,HEARTLAND CHILDREN ACADEMY TAHACHAL ALKA,55.1,61.2,71.0,39.8,51.3,52.4,10,10,0,9,1,0,10,0,100.0
Kathmandu,Bagmati,Hill,Central,2345,29549,PUSHPA KUNJA HIGH SCHOOL SAMAKHUSHI,64,69.9,84.9,53.6,56.5,52.3,8,8,2,6,0,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2346,29550,NEW DON BOSCO ACADEMY PUTALISADAK,62.3,49.4,79.1,42.9,55.1,54.0,8,8,0,5,2,0,7,1,87.5
Kathmandu,Bagmati,Hill,Central,2347,29551,BROOKFIELD ACADEMY SINAMANGAL,61.1,61.9,85.0,46.7,54.3,56.2,10,10,2,8,0,0,10,0,100.0
Kathmandu,Bagmati,Hill,Central,2348,29552,PEOPLES PEACE ENGLISH SECONDARY SCHOOL K,61.5,68.7,78.9,43.1,56.4,59.1,11,11,0,11,0,0,11,0,100.0
Kathmandu,Bagmati,Hill,Central,2349,29554,HILARY HIGH SCHOOL GAURINAGAR,59.9,61.8,79.5,42.6,55.9,46.4,16,16,3,12,1,0,16,0,100.0
Kathmandu,Bagmati,Hill,Central,2350,29556,INTELLECTUAL ACADEMY KUMARIGAL,62.8,57.0,62.0,41.8,40.5,32.0,4,4,0,1,3,0,4,0,100.0
Kathmandu,Bagmati,Hill,Central,2351,29557,ALOK VIDYASHRAM NAXAL NARAYANCHAUR,62.9,66.1,73.4,54.1,52.0,45.9,7,7,0,7,0,0,7,0,100.0
Kathmandu,Bagmati,Hill,Central,2352,29558,THE ELOQUENCE PUBLIC SCHOOL CHUCHEPATI,61.3,62.3,77.6,43.7,55.9,51.1,22,22,2,19,1,0,22,0,100.0
Kathmandu,Bagmati,Hill,Central,2353,29559,SOCIETAL SCHOOL NEW BANESHWOR,64.3,65.9,87.4,44.3,55.5,52.5,11,11,1,10,0,0,11,0,100.0
Kathmandu,Bagmati,Hill,Central,2354,29560,MOUNT SINAI ENGLISH SCHOOL MIN BHAWAN,59.4,57.8,66.3,35.1,57.4,44.9,13,13,0,10,3,0,13,0,100.0
Kathmandu,Bagmati,Hill,Central,2355,29561,MINILAND SCHOOL TEKU,54.2,46.4,44.7,40.4,41.0,57.3,11,11,0,4,6,0,10,1,90.91
Kathmandu,Bagmati,Hill,Central,2356,29562,AMBITION ACADEMY MINBHAWN,57.3,54.3,61.3,31.2,51.2,56.0,9,9,0,4,4,0,8,1,88.89
Kathmandu,Bagmati,Hill,Central,2357,29563,ABHISHEK GYAN MANDIR SINAMANGAL,55.2,48.3,62.5,20.7,37.0,52.2,6,6,0,2,0,0,2,4,33.33
Kathmandu,Bagmati,Hill,Central,2358,29564,BIJESWORI SECONDARY SCHOOL BIJESWORI,60.6,60.8,73.4,40.8,48.1,50.2,12,12,1,8,3,0,12,0,100.0
Kathmandu,Bagmati,Hill,Central,2359,29565,BINDHYABASINI BOARDING SCHOOL TOKHA,55.5,59.8,59.8,47.5,54.2,37.5,6,6,0,4,1,0,5,1,83.33
Kathmandu,Bagmati,Hill,Central,2360,29566,BIRAT BOARDING SCHOOL SHANKHAMOOL,64.8,62.7,82.6,47.3,53.1,48.9,9,9,0,9,0,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2361,29567,DHAULAGIRI INTERNATIONAL BOARDING SCHOOL S,60.6,65.3,86.2,46.8,49.1,58.2,18,18,3,15,0,0,18,0,100.0
Kathmandu,Bagmati,Hill,Central,2362,29568,INDRAWATI PUBLIC SCHOOL MAIJUBAHAL,57.5,69.9,61.1,36.2,44.9,57.5,11,11,0,5,0,0,5,6,45.45
Kathmandu,Bagmati,Hill,Central,2363,29569,KHAGENDRA NEW LIFE SPEC.EDU & VOC TRAIN.SC,47.8,58.5,68.5,37.4,50.3,56.3,8,8,0,4,4,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2364,29570,KOTDEVI PUBLIC ENGLISH SECONDARY SCHOOL J,A 58.3,62.2,68.9,48.3,50.8,53.1,12,12,1,8,2,0,11,1,91.67
Kathmandu,Bagmati,Hill,Central,2365,29571,LITTLE BUDDHA ENGLISH SCHOOL SHANTINAGAR B,59.7,64.0,80.9,50.0,53.9,58.7,7,7,0,7,0,0,7,0,100.0
Kathmandu,Bagmati,Hill,Central,2366,29572,MACHHAPUCHCHHRE SCHOOL KALANKI 14,57.1,49.2,75.3,48.3,54.3,47.6,10,10,0,7,3,0,10,0,100.0
Kathmandu,Bagmati,Hill,Central,2367,29573,MAGUS ENGLISH SCHOOL KIRTIPUR NAYA BAZAR,51.5,64.7,88.2,45.5,55.4,55.3,11,11,1,10,0,0,11,0,100.0
Kathmandu,Bagmati,Hill,Central,2368,29574,MANASALU PUBLIC HIGH SCHOOL NAYABAZAR,55.8,59.8,86.8,45.9,61.9,45.8,8,8,0,6,1,0,7,1,87.5
Kathmandu,Bagmati,Hill,Central,2369,29575,MOUNT CHANDRAGIRI THANKOT,56.8,56.8,83.5,48.5,62.8,49.0,4,4,0,4,0,0,4,0,100.0
Kathmandu,Bagmati,Hill,Central,2370,29576,MOUNT GAURI SHANKAR SCHOOL BALUWATAR,62.1,52.6,77.8,47.4,50.9,51.9,8,8,0,8,0,0,8,0,100.0
Kathmandu,Bagmati,Hill,Central,2371,29577,MOUNT GLORY INT'L BOARDING SCHOOL BASUNDH,64.4,64.7,75.8,58.1,64.3,39.8,9,9,0,9,0,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2372,29578,NEW ENGLISH SECONDARY SCHOOL MAIJUBAHAL,58.6,65.2,68.6,39.5,46.0,54.4,11,11,0,8,2,0,10,1,90.91
Kathmandu,Bagmati,Hill,Central,2373,29579,NAVIN JYOTI ENGLISH SCHOOL BHIMDHUNGA,54,63.1,65.6,32.3,51.1,52.0,7,7,0,4,1,0,5,2,71.43
Kathmandu,Bagmati,Hill,Central,2374,29580,NAMUNADEEP ENGLISH BOARDING SCHOOL KAPAN,61.2,65.2,73.3,48.7,48.7,53.4,9,9,0,8,1,0,9,0,100.0
Kathmandu,Bagmati,Hill,Central,2375,29581,NEW VISION ACADEMY SATUNGAL,65.5,62.5,86.3,55.3,54.5,54.5,4,4,1,3,0,0,4,0,100.0
Kathmandu,Bagmati,Hill,Central,2376,29582,NORKHIL ACADEMY BOARDING SCHOOL BIJULIBAZ,49.3,49.0,60.0,26.3,30.0,43.7,3,3,0,0,2,0,2,1,66.67
Kathmandu,Bagmati,Hill,Central,2377,29583,PRIME ENGLISH SECONDARY SCHOOL TINTHANA 6,60.7,68.6,84.0,53.7,57.9,50.3,7,7,1,6,0,0,7,0,100.0
Kathmandu,Bagmati,Hill,Central,2378,29585,RAJAN MEMORIAL INTERNATIONAL SCHOOL BALAJ,61.1,65.7,69.3,34.8,56.4,55.4,9,9,0,7,1,0,8,1,88.89
Kathmandu,Bagmati,Hill,Central,2379,29586,SAI EDUCARE BOARDING SCHOOL GYANESHWOR,48.7,54.3,64.7,52.7,51.0,50.0,3,3,0,2,0,0,2,1,66.67
Kathmandu,Bagmati,Hill,Central,2380,29587,SANTWONA MEMORIAL ACADEMY SHANTINAGAR 34,23.5,42.9,38.0,19.4,30.8,36.5,20,20,0,1,6,0,7,13,35.0
Kathmandu,Bagmati,Hill,Central,2381,29588,THE CITY ACADEMY BANESHWAR,59.8,60.0,81.5,42.4,46.8,55.4,11,11,0,8,3,0,11,0,100.0
Kathmandu,Bagmati,Hill,Central,2382,29589,THE CHANDBAGH SCHOOL BANSBARI,66.4,52.6,78.1,51.4,57.3,48.9,24,24,2,21,1,0,24,0,100.0
Kathmandu,Bagmati,Hill,Central,2383,29590,THIRD EYE BOARDING SCHOOL GONGABU,58.8,61.5,61.0,29.5,52.5,46.0,4,4,0,1,1,0,2,2,50.0
Kathmandu,Bagmati,Hill,Central,2384,29591,THE TRINITY CO-EDU (TRIMURTI SHAH SHIKHA BIDH,66.2,54.5,60.0,45.5,59.0,54.2,6,6,0,6,0,0,6,0,100.0
Kathmandu,Bagmati,Hill,Central,2385,29592,BIJAYA ACADEMY ENGLISH SCHOL BAJRAYOGINI S,58.6,56.8,69.4,46.8,62.8,48.3,8,8,0,6,1,0,7,1,87.5
Kathmandu,Bagmati,Hill,Central,2386,29593,YUBA SAHAVAGITA SECONDARY SCHOOL SITAPAIL,41.8,56.6,58.5,46.2,49.0,50.0,20,20,0,9,7,0,16,4,80.0
Kathmandu,Bagmati,Hill,Central,2387,29594,NARAYAN ACADEMY,63,72.0,98.0,64.0,54.0,61.0,1,1,1,0,0,0,1,0,100.0
Kathmandu,Bagmati,Hill,Central,2388,29595,BON SKYLARK INT'L SECONDARY SCHOOL RINGRO,59.4,58.0,67.7,50.6,48.6,45.3,7,7,0,5,0,0,5,2,71.43
Kathmandu,Bagmati,Hill,Central,2389,29596,SHRINE ACADEMY BANSBARI,52.9,59.3,65.3,37.1,50.7,43.1,11,11,0,7,1,0,8,3,72.73
Lalitpur,Bagmati,Hill,Central,2390,32000,PRIVATE LALITPUR,37,39.9,27.7,17.6,38.6,40.7,421,418,0,0,60,36,96,321,22.97
Lalitpur,Bagmati,Hill,Central,2391,32001,ADARSHA SARAL MA VI NAGBAHAL,34.9,57.1,50.8,32.0,44.4,47.9,18,18,0,5,7,1,13,5,72.22
Lalitpur,Bagmati,Hill,Central,2392,32002,CHANDI BIDYASHRAM MA VI NAKBAHIL,34,48.6,27.8,24.6,42.2,46.5,17,17,0,0,5,1,6,11,35.29
Lalitpur,Bagmati,Hill,Central,2393,32003,TIKA VIDYASHRAM MA VI SANEPA,47.4,56.6,52.1,34.2,48.3,44.4,25,25,0,11,10,0,21,4,84.0
Lalitpur,Bagmati,Hill,Central,2394,32004,DEEPMALA MA VI THECHO,58.3,63.1,72.8,41.7,51.4,41.8,25,25,0,16,8,0,24,1,96.0
Lalitpur,Bagmati,Hill,Central,2395,32005,BAJRABARAHI MA VI CHAPAGAUN,33,54.8,52.9,27.5,44.4,42.5,36,36,0,5,23,0,28,8,77.78
Lalitpur,Bagmati,Hill,Central,2396,32006,SARASWATI MA VI THECHO,33.2,45.6,41.1,27.6,47.3,45.9,51,51,0,7,20,0,27,24,52.94
Lalitpur,Bagmati,Hill,Central,2397,32007,TRI-PADMA VIDYASHRAM MA VI PULCHOWK,55.3,59.2,61.1,35.5,50.1,43.6,50,50,0,27,22,0,49,1,98.0
Lalitpur,Bagmati,Hill,Central,2398,32008,MAHANKAL MA VI GOTIKHEL,37.6,57.5,50.7,31.5,50.9,46.5,53,53,0,14,28,1,43,10,81.13
Lalitpur,Bagmati,Hill,Central,2399,32009,MAHENDRA ADARSHA MA VI IMADOL,34.1,54.1,45.4,33.8,47.0,48.0,28,28,0,4,15,0,19,9,67.86
Lalitpur,Bagmati,Hill,Central,2400,32010,SHRAMIK SHANTI MA VI CHYASAL,40.7,52.4,56.0,34.4,45.4,49.5,41,41,0,11,27,0,38,3,92.68
Lalitpur,Bagmati,Hill,Central,2401,32011,ADARSHA KANYA NIKETAN MA VI MANGALBAZAR,35.6,48.7,44.6,25.8,42.9,46.4,91,91,0,11,46,1,58,32,63.74
Lalitpur,Bagmati,Hill,Central,2402,32012,KITINI MA VI KITINI TOUKHEL,32.7,50.8,40.0,26.2,37.8,32.8,129,128,0,10,40,4,54,73,42.19
Lalitpur,Bagmati,Hill,Central,2403,32013,PATAN MA VI PATAN DHOKA,37.5,52.3,40.2,26.0,46.5,51.3,55,55,0,8,23,1,32,23,58.18
Lalitpur,Bagmati,Hill,Central,2404,32014,NAMUNA MACHHINDRA MA VI LAGANKHEL,41,43.7,46.9,34.9,48.9,51.6,89,89,0,19,55,0,74,15,83.15
Lalitpur,Bagmati,Hill,Central,2405,32016,MAHENDRA BHRIKUTI MA VI EKANTAKUNA,28.5,42.2,27.6,20.9,43.0,47.1,73,73,0,6,11,1,18,55,24.66
Lalitpur,Bagmati,Hill,Central,2406,32017,SARASWATI MA VI LELE,29.2,45.9,38.3,27.7,51.6,50.5,40,40,0,5,14,3,22,18,55.0
Lalitpur,Bagmati,Hill,Central,2407,32018,BAGHA BHAIRAV MA VI BATASE,32.1,59.3,57.5,28.6,47.6,39.6,33,33,0,9,15,2,26,7,78.79
Lalitpur,Bagmati,Hill,Central,2408,32019,SHRAMAJIT KISHOR MA VI LUNKHUSI,28.1,42.5,41.2,27.9,40.9,40.7,26,25,0,3,12,1,16,9,64.0
Lalitpur,Bagmati,Hill,Central,2409,32020,ADARSHA VIDYA MANDIR MA VI MANBHAWAN,63,60.3,83.2,49.6,52.9,52.4,187,187,44,134,8,0,186,1,99.47
Lalitpur,Bagmati,Hill,Central,2410,32021,ST. XAVIER'S MA VI JAWALAKHEL,59.4,59.3,77.0,51.7,62.6,57.6,132,132,19,101,6,0,126,6,95.45
Lalitpur,Bagmati,Hill,Central,2411,32022,ST. MARY'S MA VI JAWALAKHEL,63.2,64.3,87.0,53.4,61.7,58.4,161,161,33,128,0,0,161,0,100.0
Lalitpur,Bagmati,Hill,Central,2412,32023,MADAN SMARAK MA VI PULCHOWK,39.9,49.8,47.9,34.0,47.9,42.2,86,86,0,18,40,5,63,23,73.26
Lalitpur,Bagmati,Hill,Central,2413,32024,MAHENDRA ADARSHA VIDYASHRAM MA VI SATDOB,53.8,56.7,58.6,32.7,51.2,41.0,79,78,0,39,17,0,56,22,71.79
Lalitpur,Bagmati,Hill,Central,2414,32025,BAL KUMARI MA VI SUNAKOTHI,39.2,55.0,56.6,25.4,45.9,49.3,23,23,1,4,9,0,14,9,60.87
Lalitpur,Bagmati,Hill,Central,2415,32026,SHREE KRISHNA MA VI DHAPAKHEL,34.8,55.4,39.3,28.8,40.4,40.0,29,29,0,3,15,1,19,10,65.52
Lalitpur,Bagmati,Hill,Central,2416,32027,PRAGATI SIKSHYA SADAN MA VI KUPONDOL,39.3,57.8,53.6,37.5,47.9,47.5,22,22,0,5,15,0,20,2,90.91
Lalitpur,Bagmati,Hill,Central,2417,32028,SHANTI VIDYASHRAM MA VI BAKUMBAHAL,47.3,55.2,57.3,24.4,50.3,51.1,31,31,1,9,10,0,20,11,64.52
Lalitpur,Bagmati,Hill,Central,2418,32029,SISNERI MA VI SISNERI,27.9,52.1,52.5,44.8,43.2,55.1,17,17,0,5,6,0,11,6,64.71
Lalitpur,Bagmati,Hill,Central,2419,32030,MAHALAXMI MA VI LUBHU,33.4,52.1,52.5,48.6,43.3,47.6,86,85,0,30,36,0,66,19,77.65
Lalitpur,Bagmati,Hill,Central,2420,32031,ADARSHA SAULA YUBAK MA VI SAINBU BUNGAMATI,50.8,56.2,56.6,35.2,48.4,46.7,101,101,3,43,42,0,88,13,87.13
Lalitpur,Bagmati,Hill,Central,2421,32032,LALITPUR SECONDARY BOARDING SCHOOL,64.6,63.3,82.1,42.9,53.6,57.3,92,92,16,74,2,0,92,0,100.0
Lalitpur,Bagmati,Hill,Central,2422,32033,BISHANKHU NARAYAN MA VI GODAMCHOUR,35.7,47.2,52.4,29.1,39.4,44.6,50,50,0,8,32,4,44,6,88.0
Lalitpur,Bagmati,Hill,Central,2423,32034,MAHAKALI DEVI MA VI MAHANKAL KHOLCHA,37.4,53.5,44.7,32.1,53.8,50.7,43,43,0,11,25,0,36,7,83.72
