Region,Council,Ward,School,Reg.No.,NECTA Exam Centre No.,School Ownership,Latitude,Longitude,Form 1-M,Form 1-F,Form 2-M,Form 2-F,Form 3-M,Form 3-F,Form 4-M,Form 4-F,Form 5-M,Form 5-F,Form 6-M,Form 6-F,M-Total,F-Total,Total Teachers-Male,Total Teachers-Female,Qualified Teachers-Male,Qualified Teachers-Female,PTR,PQTR,Regist. Cand. 2021,Clean Cand. 2021,Passed Cand. (I to IV) 2021,Average GPA 2021,Band of School 2021,Band of School 2020,Rank of School 2021,Rank of School 2020,Number of Candidates
Mbeya,Mbeya,Igale,HORONGO,S.2085,S3922,Government,-8.997295,33.41184,96,84,70,82,52,75,54,57,0,0,0,0,272,298,15,5,15,5,29,29,93,88,54,4.3303,8,7,3900,3313,40 and More
Mbeya,Mbeya,Igoma,TEULE,S.2095,S3930,Government,-9.0012999,33.65857,43,90,37,94,28,69,29,69,0,0,0,0,137,322,21,3,21,3,19,19,90,90,77,4.2493,7,7,3715,2985,40 and More
Mbeya,Mbeya,Ihango,IHANGO,S.2084,S3808,Government,-8.8560097,33.4938715,43,68,34,44,21,30,22,23,0,0,0,0,120,165,11,5,11,5,18,18,49,45,34,4.307,8,7,3858,861,40 and More
Mbeya,Mbeya,Ijombe,IWALANJE,S.737,S0890,Government,-8.9618033,33.5837783,46,51,33,61,29,42,27,47,174,0,157,0,466,201,24,15,24,15,17,17,56,52,42,4.1995,7,6,3574,2225,40 and More
Mbeya,Mbeya,Ijombe,MATANJI,S.5098,S5719,Non-Government,-8.93207,33.54428,5,7,15,24,4,12,27,27,0,0,0,0,51,70,6,6,6,6,10,10,19,16,16,3.3993,5,6,349,470,Less than 40
Mbeya,Mbeya,Ijombe,NSONGWI JUU,S.4579,S4946,Government,-8.9391266,33.536645,38,42,35,60,20,56,26,38,0,0,0,0,119,196,16,16,16,16,10,10,68,66,58,3.8724,6,6,2197,1207,40 and More
Mbeya,Mbeya,Ijombe,NTONZO,S.4937,S5477,Non-Government,-8.935238,33.584131,36,21,42,31,31,23,34,38,0,0,0,0,143,113,11,4,9,4,17,20,91,90,89,3.1244,5,4,577,449,40 and More
Mbeya,Mbeya,Ikukwa,IKUKWA,S.2853,S3381,Government,-8.619603,33.373885,26,33,14,25,9,27,11,23,0,0,0,0,60,108,12,0,12,0,14,14,11,9,7,4.0794,7,8,734,918,Less than 40
Mbeya,Mbeya,Ilembo,ILEMBO,S.776,S0956,Government,-9.20747,33.34838,89,130,93,116,66,104,64,91,71,0,46,0,429,441,19,5,19,5,36,36,193,187,132,4.1826,7,7,3516,3217,40 and More
Mbeya,Mbeya,Ilungu,ILUNGU,S.1548,S2004,Government,-8.9779961,33.7750647,47,56,33,31,15,14,12,17,0,0,0,0,107,118,10,4,10,4,16,16,38,38,37,3.9309,6,6,644,610,Less than 40
Mbeya,Mbeya,Inyala,IMEZU,S.1265,S1459,Government,-8.866557,33.627809,39,68,115,157,70,122,74,145,0,0,0,0,298,492,25,14,25,14,20,20,217,214,135,4.1819,7,7,3514,2810,40 and More
Mbeya,Mbeya,Inyala,IYAWAYA,S.5756,S6469,Government,-8.8862817,33.6027129,53,61,0,0,0,0,0,0,0,0,0,0,53,61,4,2,4,2,19,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Inyala,SAN-LAND,S.5441,S6108,Non-Government,-8.86987,33.61772,3,8,9,5,0,0,0,0,0,0,0,0,12,13,5,2,5,2,4,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Inyala,SOLACE GIRLS,S.3578,S0289,Non-Government,-8.8763625,33.6143531,0,116,0,69,0,130,0,94,0,0,0,0,0,409,14,7,14,7,19,19,78,78,78,2.4146,3,3,270,161,40 and More
Mbeya,Mbeya,Inyala,UFUNUO GIRLS,S.5067,S5662,Non-Government,-8.819619,33.692149,0,49,0,29,0,51,0,49,0,0,0,0,0,178,6,5,6,5,16,16,49,49,49,2.9117,4,5,480,180,40 and More
Mbeya,Mbeya,Isuto,ISUTO,S.1264,S1467,Government,-9.07138,33.2783873,97,108,87,90,47,95,40,78,0,0,0,0,271,371,18,5,18,5,28,28,118,118,67,4.4138,8,7,4002,3330,40 and More
Mbeya,Mbeya,Itawa,ITUNDU,S.490,S0690,Non-Government,-9.11923,33.330024,12,14,13,11,8,5,8,21,0,0,0,0,41,51,7,5,7,4,8,8,39,38,34,3.8273,6,6,571,639,Less than 40
Mbeya,Mbeya,Itawa,MPESU,S.4845,S5304,Government,-9.1242976,33.3055295,34,31,18,26,6,21,20,23,0,0,0,0,78,101,9,0,9,0,20,20,45,43,36,4.1328,7,8,3362,922,40 and More
Mbeya,Mbeya,Itewe,ADAM,S.3365,S2532,Non-Government,-8.66667,33.416667,14,16,9,8,4,3,5,9,0,0,0,0,32,36,5,1,5,1,11,11,20,19,19,3.6888,6,6,491,709,Less than 40
Mbeya,Mbeya,Itewe,IYELANYALA,S.5124,S5752,Government,-8.91457,33.6128,52,64,44,52,30,40,47,35,0,0,0,0,173,191,11,8,11,8,19,19,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Itewe,TEMBELA,S.570,S0745,Non-Government,-8.907135,33.630969,4,3,4,7,12,10,4,9,0,0,0,0,24,29,10,0,10,0,5,5,19,19,18,3.7476,6,6,525,421,Less than 40
Mbeya,Mbeya,Iwiji,IWIJI,S.2083,S3705,Government,-9.285104,32.804506,49,78,33,63,33,64,35,78,0,0,0,0,150,283,13,2,13,2,29,29,104,104,86,4.1042,7,6,3248,1493,40 and More
Mbeya,Mbeya,Iwindi,IWINDI,S.2190,S1994,Government,-8.9772943,33.3470734,90,132,99,130,86,91,56,110,0,0,0,0,331,463,23,5,23,5,28,28,149,142,90,4.1297,7,6,3351,2555,40 and More
Mbeya,Mbeya,Iwindi,MARANATHA,S.2562,S2655,Non-Government,-8.9517081,33.3480423,38,57,66,46,53,49,44,82,17,22,7,8,225,264,17,8,17,8,20,20,163,162,160,3.2535,5,4,685,432,40 and More
Mbeya,Mbeya,Iwindi,MWASELELA,S.4296,S5043,Government,-8.968827,33.31697,43,52,41,72,36,65,45,63,0,0,0,0,165,252,16,7,16,7,18,18,105,102,80,4.0661,7,7,3093,2801,40 and More
Mbeya,Mbeya,Iwindi,MWASHIWAWALA,S.5647,S6365,Government,-8.939244,33.33644,45,49,0,0,0,0,0,0,0,0,0,0,45,49,4,8,4,8,8,8,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Iwindi,WENDA,S.3867,S3885,Non-Government,-8.9411965,33.3381106,52,54,42,45,90,70,60,46,49,45,63,33,356,293,24,11,24,11,19,19,91,91,91,2.3501,3,4,240,413,40 and More
Mbeya,Mbeya,Iyunga Mapinduzi,IZUO,S.5005,S5612,Non-Government,-9.073799,33.374705,42,61,22,47,17,25,13,18,0,0,0,0,94,151,18,6,18,6,10,10,33,32,32,3.7234,6,5,511,298,Less than 40
Mbeya,Mbeya,Iyunga Mapinduzi,MWAKIPESILE,S.2854,S3382,Government,-9.068943,33.395362,33,34,18,42,16,34,12,37,0,0,0,0,79,147,11,1,11,1,19,19,46,44,29,4.3718,8,7,3958,851,40 and More
Mbeya,Mbeya,Izyira,IZYIRA,S.4120,S4881,Government,-9.2593299,33.1550349,33,51,25,53,16,17,29,41,0,0,0,0,103,162,5,1,5,1,44,44,55,55,48,3.9302,6,6,2471,1423,40 and More
Mbeya,Mbeya,Maendeleo,IKHOHO,S.1547,S2005,Government,-8.9183,33.6408,22,38,20,43,8,23,10,38,0,0,0,0,60,142,12,4,12,4,13,13,55,51,40,4.2564,7,7,3736,835,40 and More
Mbeya,Mbeya,Masoko,SASYAKA,S.5125,S5753,Government,-9.2067154,33.3475547,39,52,24,26,24,14,8,12,0,0,0,0,95,104,9,0,9,0,22,22,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Mshewe,MSHEWE,S.2191,S1995,Government,-8.82409,33.23969,72,72,57,60,38,46,32,52,0,0,0,0,199,230,15,3,15,3,24,24,72,69,53,4.0158,7,6,2862,896,40 and More
Mbeya,Mbeya,Nsalala,ARISE,S.4722,S5146,Non-Government,-8.916007,33.316876,41,29,45,29,42,33,36,35,0,0,0,0,164,126,15,3,15,3,16,16,49,49,49,2.1848,3,4,182,317,40 and More
Mbeya,Mbeya,Nsalala,MALAMA,S.3743,S3845,Government,-8.9166667,33.3,264,292,233,271,180,192,143,206,0,0,0,0,820,961,29,28,29,28,31,31,400,394,269,4.079,7,6,3145,2521,40 and More
Mbeya,Mbeya,Nsalala,ST.MARY'S MBALIZI SEMINARI,S.494,S0179,Non-Government,-8.9270607,33.3052385,71,0,73,0,86,0,46,0,0,0,0,0,276,0,13,3,13,3,17,17,45,45,45,2.2667,3,3,210,148,40 and More
Mbeya,Mbeya,Nsalala,SWILA,S.964,S1141,Non-Government,-9.0305556,33.4361111,22,4,30,11,51,40,62,48,1,1,0,0,166,104,16,4,16,4,14,14,145,144,144,2.6001,4,4,361,303,40 and More
Mbeya,Mbeya,Nsalala,USHINDI,S.4979,S5549,Non-Government,-8.9251571,33.353153,7,5,9,15,4,15,19,20,0,0,0,0,39,55,5,2,5,2,13,13,43,28,28,3.5118,6,5,978,198,40 and More
Mbeya,Mbeya,Santilya,SANTILYA,S.2245,S1932,Government,-9.1108167,33.3470049,50,64,50,87,35,70,33,44,0,0,0,0,168,265,9,4,9,4,33,33,82,81,57,4.3074,8,7,3859,3530,40 and More
Mbeya,Mbeya,Santilya,YALAWE,S.3744,S3854,Government,-9.1679016,33.3752115,44,41,41,39,15,23,22,9,0,0,0,0,122,112,9,2,9,2,21,21,46,46,32,4.36,8,6,3945,719,40 and More
Mbeya,Mbeya,Shizuvi,SHISYETE,S.4121,S4798,Government,-9.275785,33.41071,38,59,36,36,13,25,16,31,0,0,0,0,103,151,10,1,10,1,23,23,60,58,41,4.1964,7,7,3565,3364,40 and More
Mbeya,Mbeya,Swaya,SWAYA,S.2082,S2519,Government,-8.9352049,33.4448347,70,83,55,75,44,70,54,55,0,0,0,0,223,283,21,17,21,17,13,13,103,98,89,3.9429,6,6,2527,2055,40 and More
Mbeya,Mbeya,Tembela,GALIJEMBE,S.5123,S5751,Government,-8.973358,33.60006,0,89,0,76,0,59,0,50,0,0,0,0,0,274,10,6,10,6,17,17,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Tembela,SHIBOLYA,S.3742,S3899,Government,-8.9675333,33.6232116,55,84,44,66,32,61,22,50,0,0,0,0,153,261,18,9,18,9,15,15,76,75,61,3.9691,6,6,2655,2288,40 and More
Mbeya,Mbeya,Ulenje,IRAMBO,S.244,S0460,Non-Government,-8.935734,33.674231,6,2,10,25,13,14,21,13,0,0,0,0,50,54,18,6,18,6,4,4,50,28,28,3.3808,5,5,799,615,40 and More
Mbeya,Mbeya,Ulenje,ITALA,S.1546,S1698,Government,-8.946892,33.68002,70,73,31,66,33,40,27,47,0,0,0,0,161,226,9,3,9,3,32,32,59,59,57,3.9934,6,6,2765,2376,40 and More
Mbeya,Mbeya,Utengule/Usongwe,DYANAMIC MAIN,S.5437,S6116,Non-Government,-8.9324193,33.3438837,30,31,31,19,0,0,0,0,0,0,0,0,61,50,7,1,7,1,14,14,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Utengule/Usongwe,ILUNGA,S.2086,S2672,Government,-8.8935283,33.32599831,75,57,127,177,69,87,51,80,0,0,0,0,322,401,17,13,17,13,24,24,196,188,176,3.6639,6,6,1370,2394,40 and More
Mbeya,Mbeya,Utengule/Usongwe,JUHUDI USONGWE,S.5463,S6148,Government,-8.940261,33.341686,196,214,146,151,0,0,0,0,0,0,0,0,342,365,9,8,9,8,42,42,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya,Utengule/Usongwe,MAGHABE,S.2403,S2359,Non-Government,-8.9166211,33.3240299,55,35,79,50,83,62,41,40,21,42,20,25,299,254,23,5,23,5,20,20,118,115,115,2.2555,3,3,205,226,40 and More
Mbeya,Mbeya,Utengule/Usongwe,MBALIZI,S.417,S0640,Non-Government,-8.94589,33.35911,22,29,24,25,48,44,35,56,70,28,31,23,230,205,29,7,29,7,12,12,79,78,78,2.6341,4,5,365,703,40 and More
Mbeya,Mbeya,Utengule/Usongwe,ONICAH,S.1401,S1524,Non-Government,-8.95168,33.36784,7,7,9,7,14,4,8,13,0,0,0,0,38,31,5,2,5,2,10,10,21,21,21,3.1626,5,6,267,654,Less than 40
Mbeya,Mbeya,Utengule/Usongwe,ROHILA,S.4866,S5377,Non-Government,-8.9000971,33.3551002,13,17,20,15,21,23,27,21,6,1,0,0,87,77,9,2,9,2,15,15,46,46,46,3.5309,6,5,1008,674,40 and More
Mbeya,Mbeya,Utengule/Usongwe,SAMARITAN GIRLS,S.980,S0259,Non-Government,-8.9366369,33.3466747,5,4,12,14,9,17,6,14,0,0,0,0,32,49,7,4,7,4,7,7,42,42,42,3.0439,5,5,539,177,40 and More
Mbeya,Mbeya,Utengule/Usongwe,USONGWE,S.751,S0913,Government,-8.94,33.344665,191,228,182,199,300,369,235,267,0,173,0,167,908,1403,38,29,38,29,34,34,337,335,296,3.819,6,6,1959,2264,40 and More
Mbeya,Mbeya CC,Forest,FOREST,S.1552,S1754,Government,-8.9244033,33.4532377,160,145,57,70,97,86,124,150,0,0,0,0,438,451,17,21,17,21,23,23,165,161,128,3.8781,6,7,2229,2926,40 and More
Mbeya,Mbeya CC,Forest,MBEYA ADVENTIST,S.4765,S5235,Non-Government,-8.9233883,33.4380359,34,25,29,23,59,43,32,29,0,0,0,0,154,120,14,6,11,6,14,16,63,57,57,2.2317,3,4,193,304,40 and More
Mbeya,Mbeya CC,Ghana,LOLEZA,S.47,S0211,Government,-8.3931551,33.4383591,0,0,0,0,0,0,0,0,0,435,0,385,0,820,18,24,18,24,20,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Iduda,AMKA,S.4668,S5065,Non-Government,-8.929103,33.579176,2,4,3,10,9,6,9,6,0,0,0,0,23,26,6,3,6,3,5,5,21,20,20,3.2861,5,5,308,251,Less than 40
Mbeya,Mbeya CC,Iduda,IDUDA,S.1551,S2044,Government,-8.915157,33.555523,57,69,68,111,38,51,34,75,21,33,0,0,218,339,15,14,15,14,19,19,107,88,63,4.0862,7,6,3182,1381,40 and More
Mbeya,Mbeya CC,Iganjo,HAYOMBO,S.3150,S3132,Government,-8.9101734,33.5675393,95,102,58,75,97,111,58,65,0,0,0,0,308,353,15,12,15,12,24,24,110,109,103,3.7695,6,6,1738,1602,40 and More
Mbeya,Mbeya CC,Iganjo,IGAWILO,S.280,S0457,Non-Government,-8.9052167,33.5012454,9,14,16,18,10,20,19,20,43,35,40,26,137,133,15,7,15,7,12,12,85,83,69,3.9743,6,6,2674,900,40 and More
Mbeya,Mbeya CC,Iganzo,IGANZO,S.990,S1203,Government,-8.880514,33.459,169,193,134,180,93,139,124,135,0,0,0,0,520,647,16,22,16,22,31,31,234,230,212,3.5816,6,6,1133,981,40 and More
Mbeya,Mbeya CC,Igawilo,MPONJA,S.3159,S3141,Government,-8.898526,33.567831,156,160,143,151,77,123,109,134,0,0,0,0,485,568,25,20,25,20,23,23,236,232,175,3.9956,6,7,2774,2806,40 and More
Mbeya,Mbeya CC,Ilemi,LYOTO,S.2242,S3791,Government,-8.885912,33.47954,288,247,353,335,171,309,273,328,0,0,0,0,1085,1219,24,33,24,33,40,40,481,466,384,3.9203,6,6,2426,2215,40 and More
Mbeya,Mbeya CC,Ilomba,IKULU,S.5804,S6498,Government,-8.924896,33.470407,67,60,0,0,0,0,0,0,0,0,0,0,67,60,3,10,3,10,10,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Ilomba,ILOMBA,S.1553,S1787,Government,-8.9363014,33.5171531,177,215,199,213,156,173,180,259,0,0,0,0,712,860,37,20,37,20,28,28,349,328,273,3.8718,6,6,2193,1437,40 and More
Mbeya,Mbeya CC,Ilomba,JIFUNZENI,S.4395,S4628,Non-Government,-8.5,33.3,26,23,41,30,43,42,34,45,19,9,21,20,184,169,23,2,23,2,14,14,142,142,142,2.7524,4,5,407,561,40 and More
Mbeya,Mbeya CC,Isanga,WIGAMBA,S.3151,S3133,Government,-8.8976836,33.4528768,99,131,104,107,77,88,98,81,0,0,0,0,378,407,12,19,12,19,25,25,159,152,133,3.8596,6,6,2138,1653,40 and More
Mbeya,Mbeya CC,Isyesye,ISYESYE,S.2241,S3880,Government,-8.882352,33.500488,106,212,111,100,89,115,88,104,0,0,0,0,394,531,19,21,19,21,23,23,159,151,143,3.572,6,6,1109,1050,40 and More
Mbeya,Mbeya CC,Isyesye,ULAMBYA,S.3978,S3983,Non-Government,-8.8982859,33.4900193,15,10,15,21,15,18,34,39,10,9,12,14,101,111,15,3,15,3,12,12,50,40,40,3.5452,6,6,1040,935,40 and More
Mbeya,Mbeya CC,Isyesye,UWATA BOYS,S.3597,S3905,Non-Government,-8.9060201,33.5056556,152,0,133,0,213,0,154,0,102,0,73,0,827,0,42,10,41,10,16,16,173,173,173,2.2488,3,3,202,108,40 and More
Mbeya,Mbeya CC,Isyesye,VANESSA,S.3572,S3993,Non-Government,-8.9664817,33.423768,25,27,20,23,18,27,28,25,21,11,20,19,132,132,16,1,16,1,16,16,65,62,58,3.7642,6,6,1720,1827,40 and More
Mbeya,Mbeya CC,Itagano,ITAGANO,S.5707,S6408,Government,-6.69698,37.377088,12,19,0,0,0,0,0,0,0,0,0,0,12,19,7,0,7,0,4,4,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Itende,DR. TULIA ACKSON,S.5708,S6409,Government,-8.8916977,33.4328188,15,21,0,0,0,0,0,0,0,0,0,0,15,21,3,3,3,3,6,6,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Itende,ITENDE,S.567,S0741,Non-Government,-8.9187978,33.4280163,5,7,13,15,12,15,24,31,59,23,45,9,158,100,18,1,18,1,14,14,58,55,49,3.7332,6,6,1609,1131,40 and More
Mbeya,Mbeya CC,Itende,STELLA FARM,S.3419,S2683,Government,-8.6151683,33.3831366,10,21,14,29,17,21,15,21,0,0,0,0,56,92,10,5,10,5,10,10,59,52,42,4.2342,7,6,3665,683,40 and More
Mbeya,Mbeya CC,Itezi,AGGREY,S.1588,S1623,Non-Government,-2.9039393,33.5259819,9,12,15,4,9,10,17,12,8,1,0,0,58,39,8,4,7,4,8,9,23,21,20,3.3969,5,6,348,397,Less than 40
Mbeya,Mbeya CC,Itezi,ITEZI,S.3153,S3102,Government,-8.8908269,33.517892,241,264,231,243,153,183,135,166,0,0,0,0,760,856,21,21,20,21,38,39,250,233,226,3.5723,6,6,1112,1091,40 and More
Mbeya,Mbeya CC,Itiji,ITIJI,S.1257,S1456,Government,-8.901883981,33.43250481,81,102,116,110,77,69,109,108,0,0,0,0,383,389,19,13,19,13,24,24,186,178,156,3.7574,6,6,1695,856,40 and More
Mbeya,Mbeya CC,Iwambi,IWAMBI,S.2081,S2223,Government,-8.9289361,33.4011341,78,66,131,121,93,120,91,103,0,0,0,0,393,410,13,20,13,20,24,24,165,164,142,3.8463,6,6,2077,1150,40 and More
Mbeya,Mbeya CC,Iwambi,IYUNGA TECHNICAL,S.63,S0112,Government,-8.9252234,33.4125253,156,0,183,0,167,0,156,0,200,0,202,0,1064,0,53,18,51,18,15,15,175,151,147,2.8083,4,4,434,325,40 and More
Mbeya,Mbeya CC,Iwambi,NSENGA,S.3421,S2685,Government,-8.916595,33.385477,98,99,42,45,52,52,28,50,0,0,0,0,220,246,16,12,16,12,17,17,72,69,67,3.6649,6,8,1378,3818,40 and More
Mbeya,Mbeya CC,Iwambi,SINAI,S.4367,S4633,Non-Government,-1.0367002,32.367913,0,0,3,4,3,2,7,7,2,1,6,7,21,21,9,2,9,2,4,4,20,15,11,3.9005,6,6,618,566,Less than 40
Mbeya,Mbeya CC,Iwambi,ST. MARCUS,S.4731,S5164,Non-Government,-8.9352964,33.3852562,72,63,88,87,42,34,40,27,8,2,26,14,276,227,17,1,17,1,28,28,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Iyela,AIRPORT,S.2409,S2378,Non-Government,-8.9277783,33.4561094,19,23,31,23,21,24,25,37,47,25,34,17,177,149,25,4,25,4,11,11,66,66,66,3.1753,5,5,617,734,40 and More
Mbeya,Mbeya CC,Iyela,IYELA,S.3157,S3139,Government,-8.9386666,33.455065,108,152,290,269,183,211,187,165,0,0,0,0,768,797,24,30,20,30,29,31,305,298,198,4.1617,7,7,3452,2707,40 and More
Mbeya,Mbeya CC,Iyela,NAZARENE,S.759,S0909,Non-Government,-8.933729,33.458136,11,10,3,2,7,5,8,7,15,10,4,1,48,35,9,5,9,5,6,6,36,29,22,4.1383,7,0,758,0,Less than 40
Mbeya,Mbeya CC,Iyela,OLD AIRPORT,S.5705,S6424,Government,-8.9247738,33.470147,80,80,0,0,0,0,0,0,0,0,0,0,80,80,10,6,10,6,10,10,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Iyela,SAMORA,S.1086,S1361,Government,-8.920858,33.462095,86,53,94,69,110,122,117,118,113,84,108,83,628,529,35,28,35,28,18,18,180,177,166,3.4699,5,5,918,568,40 and More
Mbeya,Mbeya CC,Iyela,SOUTHERN HIGHLANDS,S.895,S1055,Non-Government,-8.9199885,33.469548,1,4,7,4,2,10,9,10,22,6,24,6,65,40,11,2,11,2,8,8,31,30,30,3.7299,6,6,516,1486,Less than 40
Mbeya,Mbeya CC,Iyunga,HARRISON -UWATA GIRLS',S.4143,S4193,Non-Government,-8.9369,33.3772,0,190,0,201,0,250,0,165,0,60,0,81,0,947,36,17,36,17,18,18,136,136,136,1.7939,2,3,79,107,40 and More
Mbeya,Mbeya CC,Iyunga,LUPETA,S.3155,S3137,Government,-8.9365746,33.4332696,105,130,103,127,90,103,104,111,0,0,0,0,402,471,15,14,15,14,30,30,177,169,139,3.9263,6,7,2453,3253,40 and More
Mbeya,Mbeya CC,Iyunga,MAZIWA,S.3420,S2684,Government,-8.940627,33.392366,48,54,55,64,38,46,27,51,0,0,0,0,168,215,15,18,15,18,12,12,87,85,73,4.1265,7,7,3338,3488,40 and More
Mbeya,Mbeya CC,Kalobe,KALOBE,S.1292,S1453,Government,-8.91604,33.40116,131,144,105,97,93,111,94,84,0,0,0,0,423,436,19,12,19,12,28,28,187,177,172,3.4655,5,5,911,826,40 and More
Mbeya,Mbeya CC,Mabatini,MABASIMI,S.5717,S6526,Government,-8.9071333,33.4331555,60,45,0,0,0,0,0,0,0,0,0,0,60,45,6,3,6,3,12,12,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Majengo,LEGICO,S.3152,S3134,Government,-8.8959733,33.4325567,87,95,67,82,53,76,50,41,0,0,0,0,257,294,12,13,12,13,22,22,76,76,70,3.614,6,6,1220,1077,40 and More
Mbeya,Mbeya CC,Mbalizi Road,MBEYA,S.98,S0330,Government,-8.8981886,33.4469368,93,105,108,96,168,164,160,158,32,144,43,86,604,753,44,33,44,33,18,18,250,247,232,3.0286,5,5,533,500,40 and More
Mbeya,Mbeya CC,Mbalizi Road,META,S.231,S0443,Non-Government,-8.9055354,33.4382989,6,7,5,6,7,7,15,15,21,10,32,16,86,61,22,7,21,6,5,5,47,44,40,3.9983,6,6,2782,413,40 and More
Mbeya,Mbeya CC,Mbalizi Road,SANGU,S.91,S0341,Non-Government,-8.9044541,33.452332,33,27,36,22,28,29,49,57,127,73,104,53,377,261,35,4,35,4,16,16,84,81,76,3.4908,5,6,949,1929,40 and More
Mbeya,Mbeya CC,Mwakibete,IVUMWE,S.469,S0681,Non-Government,-8.9301724,33.4871424,23,10,26,23,45,31,55,32,126,135,125,151,400,382,24,10,24,10,23,23,113,112,111,3.3268,5,6,739,932,40 and More
Mbeya,Mbeya CC,Mwakibete,MWAKIBETE,S.3156,S3138,Government,-8.9235614,33.4800038,256,256,232,276,178,243,174,220,0,0,0,0,840,995,23,34,23,34,32,32,359,353,322,3.7725,6,6,1753,1434,40 and More
Mbeya,Mbeya CC,Mwasanga,AGAPE BOYS,S.5059,S5688,Non-Government,-8.95687,33.50265,25,0,21,0,17,0,20,0,0,0,0,0,83,0,9,3,7,3,7,8,16,15,15,2.5111,4,0,93,0,Less than 40
Mbeya,Mbeya CC,Mwasanga,MWASANGA,S.4605,S2868,Government,-8.9184017,33.4948243,40,80,51,60,37,49,32,44,0,0,0,0,160,233,11,8,11,8,21,21,67,67,66,3.7222,6,6,1563,1910,40 and More
Mbeya,Mbeya CC,Mwasenkwa,MWASENKWA,S.5325,S5963,Government,-8.862255,33.49539667,21,27,24,14,16,35,0,0,0,0,0,0,61,76,4,3,4,3,20,20,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Nsalaga,UYOLE,S.989,S1204,Government,-8.3907153,33.5399513,240,336,225,293,161,246,164,175,0,0,0,0,790,1050,21,32,21,32,35,35,378,373,284,4.0095,7,7,2834,2650,40 and More
Mbeya,Mbeya CC,Nsoho,NSOHO,S.2244,S3931,Government,-8.8787333,33.4186166,40,36,37,66,31,38,33,19,0,0,0,0,141,159,14,4,14,4,17,17,83,74,72,3.878,6,6,2228,1971,40 and More
Mbeya,Mbeya CC,Nzovwe,ITEBWA,S.2620,S2540,Non-Government,-8.918782,33.4512086,0,2,2,2,5,1,5,1,0,0,0,0,12,6,2,4,2,4,3,3,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
Mbeya,Mbeya CC,Nzovwe,MLIMA MBEYA,S.2406,S2341,Non-Government,-8.9154633,33.4430083,0,0,0,0,0,0,0,0,0,0,8,0,8,0,10,0,10,0,1,1,7,5,3,4.525,9,7,848,833,Less than 40
Mbeya,Mbeya CC,Nzovwe,NZONDAHAKI,S.3158,S3140,Government,-8.9212082,33.4276659,171,190,144,150,113,145,132,107,0,0,0,0,560,592,24,20,24,20,26,26,261,261,231,3.8779,6,6,2227,1400,40 and More
Mbeya,Mbeya CC,Nzovwe,ST. MARY'S MBEYA,S.1939,S3539,Non-Government,-8.9130511,33.4409255,32,21,25,15,26,26,28,18,0,0,0,0,111,80,11,2,11,2,15,15,45,45,45,2.0033,3,3,125,26,40 and More
Mbeya,Mbeya CC,Ruanda,IHANGA,S.4112,S4655,Government,-8.909218,33.472594,142,162,113,147,124,120,77,96,0,0,0,0,456,525,14,25,14,25,25,25,161,146,114,4.0519,7,6,3025,1320,40 and More
Mbeya,Mbeya CC,Sinde,SINDE,S.3154,S3136,Government,-8.903712,33.460484,128,190,158,200,113,119,112,168,0,0,0,0,511,677,18,19,17,19,32,33,186,177,162,3.8539,6,7,2110,3328,40 and More
Mbeya,Mbeya CC,Sinde,ST. FRANCIS GIRLS,S.486,S0239,Non-Government,-8.9068515,33.4502229,0,92,0,92,0,91,0,91,0,0,0,0,0,366,17,1,17,1,20,20,92,92,92,1.1155,1,1,2,1,40 and More
Mbeya,Mbeya CC,Uyole,EDI,S.3736,S3681,Non-Government,-8.9051131,33.5471966,0,0,3,5,0,3,10,5,0,0,0,0,13,13,5,1,5,1,4,4,22,9,9,3.8889,6,7,607,815,Less than 40
