code_etablissement,CRE,delegation,nom_etablissement,Type,cre_ar,delagation_ar,code_auto,nom_etablissement_ar,region_ar,cycle_ar,Latitude initiale,Longitude initiale
10815160,Kairouan,SIDI AMOR BOU HAJLA,E.P EL KASAAT,E.PRIMAIRE,القيروان,سيدي عمر بوحجلة,815160,م.إ.  القصعات,منطقة غير بلدية,مدرسة ابتدائية,35.423958,10.149086
10815161,Kairouan,SIDI AMOR BOU HAJLA,E.P DHOUAHER,E.PRIMAIRE,القيروان,سيدي عمر بوحجلة,815161,م.إ.  الظواهر,منطقة غير بلدية,مدرسة ابتدائية,,
10815601,Kairouan,CHERARDA,E.P BIR EL MELEH CHRARDA CENTER,E.PRIMAIRE,القيروان,الشراردة,815601,م.إ.  بئر المالح الشراردة المركز,منطقة بلدية,مدرسة ابتدائية,35.11604893,10.03254069
10815602,Kairouan,CHERARDA,E.P BIR HOUIDI,E.PRIMAIRE,القيروان,الشراردة,815602,م.إ.  بئر هويدي,منطقة غير بلدية,مدرسة ابتدائية,35.216347,9.964783
10815603,Kairouan,CHERARDA,E.P.AOUAYED,E.PRIMAIRE,القيروان,الشراردة,815603,م.إ.  العوايد,منطقة غير بلدية,مدرسة ابتدائية,35.048244,10.040269
10815604,Kairouan,CHERARDA,E.P HSIN EL GHARSALEOUI/BIR LAHLOW,E.PRIMAIRE,القيروان,الشراردة,815604,م.إ.  حسين الغرسلاوي/بئرالحلو,منطقة غير بلدية,مدرسة ابتدائية,35.139003,10.064999
10815605,Kairouan,CHERARDA,E.P BIR EL WESFEN,E.PRIMAIRE,القيروان,الشراردة,815605,م.إ. بئر الوصفان,منطقة غير بلدية,مدرسة ابتدائية,35.202699,10.150247
10815606,Kairouan,CHERARDA,E.P ECHRAYTIA SUD ,E.PRIMAIRE,القيروان,الشراردة,815606,م.إ. الشرايطية الجنوبية,منطقة غير بلدية,مدرسة ابتدائية,35.18344892,10.08947272
10815607,Kairouan,CHERARDA,E.P ATTAKADOM,E.PRIMAIRE,القيروان,الشراردة,815607,م.إ.  التقدم,منطقة غير بلدية,مدرسة ابتدائية,35.191767,10.002457
10815608,Kairouan,CHERARDA,E.P EL EDWAZ MARZOUK EL FAREKH,E.PRIMAIRE,القيروان,الشراردة,815608,م.إ.الادواز (مرزوق الفرخ),منطقة غير بلدية,مدرسة ابتدائية,35.171286,9.959296
10815609,Kairouan,CHERARDA,E.P EL AWAKBIA ,E.PRIMAIRE,القيروان,الشراردة,815609,م.إ.  العواقبية,منطقة غير بلدية,مدرسة ابتدائية,35.133264,10.12598
10815610,Kairouan,CHERARDA,E.P IBN ZALOUCH,E.PRIMAIRE,القيروان,الشراردة,815610,م.إ.  ابن زلوش,منطقة غير بلدية,مدرسة ابتدائية,35.17101914,10.0404854
10815611,Kairouan,CHERARDA,E.P EL MSAADIA SUD,E.PRIMAIRE,القيروان,الشراردة,815611,م.إ. المساعدية الجنوبية,منطقة غير بلدية,مدرسة ابتدائية,35.106888,10.093291
10815612,Kairouan,CHERARDA,E.P TAYSIR EL CHWEIHIA,E.PRIMAIRE,القيروان,الشراردة,815612,م.إ.  تيسير الشوايحية,منطقة غير بلدية,مدرسة ابتدائية,35.201704,10.036832
10815613,Kairouan,CHERARDA,E.P BIR EL FIDH,E.PRIMAIRE,القيروان,الشراردة,815613,م.إ.  بئر الفيض,منطقة غير بلدية,مدرسة ابتدائية,35.15941,10.17547
10815614,Kairouan,CHERARDA,E.P BIR ZAROUK,E.PRIMAIRE,القيروان,الشراردة,815614,م.إ.  بئر زروق,منطقة غير بلدية,مدرسة ابتدائية,35.231789,9.997231
10815615,Kairouan,CHERARDA,E.P.EL AMAL,E.PRIMAIRE,القيروان,الشراردة,815615,م.إ.  الأمل,منطقة غير بلدية,مدرسة ابتدائية,35.090294,10.033305
10815616,Kairouan,CHERARDA,E.P EL HRAYRIA,E.PRIMAIRE,القيروان,الشراردة,815616,م.إ.  الحرايرية,منطقة غير بلدية,مدرسة ابتدائية,35.11697,10.072446
10815617,Kairouan,CHERARDA,E.P EL ABAYDIA,E.PRIMAIRE,القيروان,الشراردة,815617,م.إ.  العبايدية,منطقة غير بلدية,مدرسة ابتدائية,35.08911,10.065747
10815618,Kairouan,CHERARDA,E.P CHWACHNIA,E.PRIMAIRE,القيروان,الشراردة,815618,م.إ. الشواشنية,منطقة غير بلدية,مدرسة ابتدائية,35.100488,10.070078
10815619,Kairouan,CHERARDA,E.P EL MZEHDIA,E.PRIMAIRE,القيروان,الشراردة,815619,م.إ.  المزاهدية,منطقة غير بلدية,مدرسة ابتدائية,35.176518,10.120316
10815620,Kairouan,CHERARDA,E.P.CITE TAIEB M'HIRI,E.PRIMAIRE,القيروان,الشراردة,815620,م.إ. الطيب المهيري,منطقة بلدية,مدرسة ابتدائية,35.139138,10.036336
10815621,Kairouan,CHERARDA,E.P.AHD JEDID,E.PRIMAIRE,القيروان,الشراردة,815621,م.إ.  العهد الجديد,منطقة غير بلدية,مدرسة ابتدائية,35.159384,10.008902
10815622,Kairouan,CHERARDA,E.P EL HDAYDIA,E.PRIMAIRE,القيروان,الشراردة,815622,م.إ.  الحدايدية,منطقة غير بلدية,مدرسة ابتدائية,35.202975,10.103563
10815623,Kairouan,CHERARDA,E.P AWLED LAHMER,E.PRIMAIRE,القيروان,الشراردة,815623,م.إ.  أولاد لحمــر,منطقة غير بلدية,مدرسة ابتدائية,35.254833,10.006766
10815624,Kairouan,CHERARDA,E.P EL HAWANI,E.PRIMAIRE,القيروان,الشراردة,815624,م.إ. الهواني,منطقة غير بلدية,مدرسة ابتدائية,35.202307,9.984874
10815626,Kairouan,CHERARDA,E.P.MNARA CHIHIA,E.PRIMAIRE,القيروان,الشراردة,815626,م.إ.  المنارة,منطقة غير بلدية,مدرسة ابتدائية,35.189057,10.189176
10832301,Monastir,MONASTIR,E.P.AV.1ER JUIN,E.PRIMAIRE,المنستير,المنستير,832301,م.إ.  غرة جوان المنستير,منطقة بلدية,مدرسة ابتدائية,35.769392,10.83469
10832302,Monastir,MONASTIR,E.P.AV.L.SADOK MZALI,E.PRIMAIRE,المنستير,المنستير,832302,م.إ.   الصادق مزالي ,منطقة بلدية,مدرسة ابتدائية,35.775602,10.823825
10832304,Monastir,MONASTIR,E.P.R.A.ABDHALLAH ZANED,E.PRIMAIRE,المنستير,المنستير,832304,م.إ.  عبد الله الزناد ,منطقة بلدية,مدرسة ابتدائية,35.77582,10.824674
10832305,Monastir,MONASTIR,E.P.R.CORNI.HEDI.NOMAAN,E.PRIMAIRE,المنستير,المنستير,832305,م.إ.  الهادي نعمان,منطقة بلدية,مدرسة ابتدائية,35.764078,10.83659
10832306,Monastir,MONASTIR,E.P.RTE DE KAIROUAN,E.PRIMAIRE,المنستير,المنستير,832306,م.إ.  طريق القيروان ,منطقة بلدية,مدرسة ابتدائية,35.767323,10.820787
10832307,Monastir,MONASTIR,E.P.2 MARS 34 SKANES,E.PRIMAIRE,المنستير,المنستير,832307,م.إ.  2 مارس 34 سقانص,منطقة بلدية,مدرسة ابتدائية,35.772338,10.797665
10832308,Monastir,MONASTIR,E.P.IBN KHALDOUN KHENIS,E.PRIMAIRE,المنستير,المنستير,832308,م.إ.  ابن خلدون خنيس,منطقة بلدية,مدرسة ابتدائية,35.713264,10.818322
10832309,Monastir,MONASTIR,E.P.CITE ESSALEM,E.PRIMAIRE,المنستير,المنستير,832309,م.إ.  حي السلام ,منطقة بلدية,مدرسة ابتدائية,35.763278,10.820267
10832311,Monastir,MONASTIR,E.P.CITE ESSADA,E.PRIMAIRE,المنستير,المنستير,832311,م.إ.  حي السعادة ,منطقة بلدية,مدرسة ابتدائية,35.771813,10.81563
10832312,Monastir,MONASTIR,E.P.HEDI YOUSSEF KHENIS,E.PRIMAIRE,المنستير,المنستير,832312,م.إ.  الهادي يوسف خنيس,منطقة بلدية,مدرسة ابتدائية,35.709166,10.813499
10832313,Monastir,MONASTIR,E.P.CITE BASSATINE,E.PRIMAIRE,المنستير,المنستير,832313,م.إ.  حي البساتين ,منطقة بلدية,مدرسة ابتدائية,35.761525,10.820867
10832314,Monastir,MONASTIR,E.P.ROUTE REMADA,E.PRIMAIRE,المنستير,المنستير,832314,م.إ.  طريق رمادة ,منطقة بلدية,مدرسة ابتدائية,35.765589,10.815688
10832315,Monastir,MONASTIR,E.P.ESSOUANI,E.PRIMAIRE,المنستير,المنستير,832315,م.إ.  السواني ,منطقة بلدية,مدرسة ابتدائية,35.778952,10.814922
10832316,Monastir,MONASTIR,E.P.EL OMRANE,E.PRIMAIRE,المنستير,المنستير,832316,م.إ.  حي العمران ,منطقة بلدية,مدرسة ابتدائية,35.762469,10.806834
10832317,Monastir,MONASTIR,E.P.SIDI NASR,E.PRIMAIRE,المنستير,المنستير,832317,م.إ.  سيدي نصر ,منطقة بلدية,مدرسة ابتدائية,35.757443,10.811589
10832318,Monastir,MONASTIR,E.P.SKANES EN'KHILET,E.PRIMAIRE,المنستير,المنستير,832318,م.إ.  سقانص النخيل ,منطقة بلدية,مدرسة ابتدائية,35.775629,10.786033
10832319,Monastir,MONASTIR,E.P. EL FRINA,E.PRIMAIRE,المنستير,المنستير,832319,م.إ.  الفرينة ,منطقة بلدية,مدرسة ابتدائية,35.43107,10.492571
10832320,Monastir,MONASTIR,E.P.OMAR SAKLI KHNIS,E.PRIMAIRE,المنستير,المنستير,832320,م.إ. عمر سكلي خنيس,منطقة بلدية,مدرسة ابتدائية,35.719834,10.810929
10832321,Monastir,MONASTIR,E.AGBA,E.PRIMAIRE,المنستير,المنستير,832321,م.إ. العقبة,منطقة بلدية,مدرسة ابتدائية,,
10832322,Monastir,MONASTIR,E.P.EL AGBA,E.PRIMAIRE,المنستير,المنستير,832322,م.إ. الرياض,منطقة بلدية,مدرسة ابتدائية,35.756855,10.826885
10832323,Monastir,MONASTIR,E.CITE6,E.PRIMAIRE,المنستير,المنستير,832323,م.إ. الحي السادس,منطقة بلدية,مدرسة ابتدائية,,
10832501,Monastir,KSIBET MEDIOUNI,E.P.MOKHTAR BEN OMAR,E.PRIMAIRE,المنستير,قصيبة المديوني,832501,م.إ.بورقيبة قصيبة المديوني,منطقة بلدية,مدرسة ابتدائية,35.689172,10.841612
10832502,Monastir,KSIBET MEDIOUNI,E.P.EL FATH,E.PRIMAIRE,المنستير,قصيبة المديوني,832502,م.إ.  الفتح,منطقة بلدية,مدرسة ابتدائية,35.685927,10.844838
10832503,Monastir,KSIBET MEDIOUNI,E.P.TOUZA IBN KHALDOUN,E.PRIMAIRE,المنستير,قصيبة المديوني,832503,م.إ.  طوزة ابن خلدون,منطقة بلدية,مدرسة ابتدائية,35.637517,10.829348
10832504,Monastir,KSIBET MEDIOUNI,E.P.TOUZA BOURGUIBA,E.PRIMAIRE,المنستير,قصيبة المديوني,832504,م.إ.  طوزة بورقيبة,منطقة بلدية,مدرسة ابتدائية,35.633755,10.826531
10832505,Monastir,KSIBET MEDIOUNI,E.P.BENNANE (HEMDANE),E.PRIMAIRE,المنستير,قصيبة المديوني,832505,م.إ.  بنان حمدان,منطقة بلدية,مدرسة ابتدائية,35.679175,10.838632
10832506,Monastir,KSIBET MEDIOUNI,E.P.BODHEUR,E.PRIMAIRE,المنستير,قصيبة المديوني,832506,م.إ.  بوضر,منطقة بلدية,مدرسة ابتدائية,35.65944798,10.82706728
10832507,Monastir,KSIBET MEDIOUNI,E.P.BENNANE 20 MARS,E.PRIMAIRE,المنستير,قصيبة المديوني,832507,م.إ.  بنان 20 مارس,منطقة بلدية,مدرسة ابتدائية,35.6717,10.835311
10832508,Monastir,KSIBET MEDIOUNI,E.P.BENNANE EL JOUMHOURIA,E.PRIMAIRE,المنستير,قصيبة المديوني,832508,م.إ.  بنان الجمهورية,منطقة بلدية,مدرسة ابتدائية,35.679624,10.839204
10832509,Monastir,KSIBET MEDIOUNI,E.P.BENNANE NEJI BEN SALEM,E.PRIMAIRE,المنستير,قصيبة المديوني,832509,م.إ.  بنان ناجي بن سالم,منطقة بلدية,مدرسة ابتدائية,35.672646,10.825619
10832510,Monastir,KSIBET MEDIOUNI,E.P.ENNADHOUR,E.PRIMAIRE,المنستير,قصيبة المديوني,832510,م.إ. الناظور,منطقة بلدية,مدرسة ابتدائية,35.68099,10.849069
10832801,Monastir,OUERDANINE,E.P.EL AMEL,E.PRIMAIRE,المنستير,الوردنين,832801,م.إ.  الأمل ,منطقة بلدية,مدرسة ابتدائية,35.7094418,10.67092786
10832802,Monastir,OUERDANINE,E.P.IBN YOUNES,E.PRIMAIRE,المنستير,الوردنين,832802,م.إ.  ابن يونس ,منطقة بلدية,مدرسة ابتدائية,35.70943125,10.67682502
10832808,Monastir,OUERDANINE,E.P.SIDI BOU OTHMAN,E.PRIMAIRE,المنستير,الوردنين,832808,م.إ.  سيدي بوعثمان,منطقة بلدية,مدرسة ابتدائية,35.67625295,10.69600448
10832809,Monastir,OUERDANINE,E.P.MENZEL KHIR,E.PRIMAIRE,المنستير,الوردنين,832809,م.إ.  منزل خير,منطقة بلدية,مدرسة ابتدائية,35.69909261,10.70765119
10832810,Monastir,OUERDANINE,E.P ATTAKADOM,E.PRIMAIRE,المنستير,الوردنين,832810,م.إ.  التقدم,منطقة بلدية,مدرسة ابتدائية,35.71045534,10.6704999
10832812,Monastir,OUERDANINE,E.P.ABDALLAH FARHAT,E.PRIMAIRE,المنستير,الوردنين,832812,م.إ. عبد الله فرحات ,منطقة بلدية,مدرسة ابتدائية,35.70784833,10.6744869
10832813,Monastir,OUERDANINE,E.P.LES MARTYRS,E.PRIMAIRE,المنستير,الوردنين,832813,م.إ.  الشهداء,منطقة بلدية,مدرسة ابتدائية,35.70941477,10.68409091
10833101,Monastir,SAHLINE,E.P EL SALEM,E.PRIMAIRE,المنستير,الساحلين,833101,م.إ.  السلام,منطقة بلدية,مدرسة ابتدائية,35.752762,10.714384
10833102,Monastir,SAHLINE,E.P.EL HABIB,E.PRIMAIRE,المنستير,الساحلين,833102,م.إ.  الحبيب,منطقة بلدية,مدرسة ابتدائية,35.753582,10.707291
10833103,Monastir,SAHLINE,E.P.MAATEMEUR-2/3/34,E.PRIMAIRE,المنستير,الساحلين,833103,م.إ.  معتمر ,منطقة بلدية,مدرسة ابتدائية,35.750503,10.693067
10833104,Monastir,SAHLINE,E.P.MASJED AISSA,E.PRIMAIRE,المنستير,الساحلين,833104,م.إ.  مسجد عيسى,منطقة بلدية,مدرسة ابتدائية,35.724331,10.71462
10833105,Monastir,SAHLINE,E.P.SIDI AMEUR,E.PRIMAIRE,المنستير,الساحلين,833105,م.إ.  سيدي عامر,منطقة بلدية,مدرسة ابتدائية,35.738888,10.705882
10833106,Monastir,SAHLINE,E.P.HEDI CHEKER,E.PRIMAIRE,المنستير,الساحلين,833106,م.إ.  شاكر الساحلين,منطقة بلدية,مدرسة ابتدائية,35.749649,10.719411
10833301,Monastir,ZARAMDINE,E.P.3 JANVIER 1953,E.PRIMAIRE,المنستير,زرمدين,833301,م.إ.  3 جانفي 1953 زرمدين,منطقة بلدية,مدرسة ابتدائية,35.573054,10.733353
10833302,Monastir,ZARAMDINE,E.P.AVENUE BOURGUIBA,E.PRIMAIRE,المنستير,زرمدين,833302,م.إ.  شارع بوقيبة,منطقة بلدية,مدرسة ابتدائية,35.573969,10.732371
10833303,Monastir,ZARAMDINE,E.P.BANOUN EL HAHET O.ARDHAOUI,E.PRIMAIRE,المنستير,زرمدين,833303,م.إ.  أولاد العرضاوي منزل الحياة,منطقة بلدية,مدرسة ابتدائية,35.52862852,10.59209061
10833305,Monastir,ZARAMDINE,E.P.MLE HAYET IBN KHALDOUN,E.PRIMAIRE,المنستير,زرمدين,833305,م.إ.  منزل الحياة ابن خلدون,منطقة بلدية,مدرسة ابتدائية,35.530973,10.605107
10833306,Monastir,ZARAMDINE,E.P.ALALCHA,E.PRIMAIRE,المنستير,زرمدين,833306,م.إ.  العلالشة,منطقة بلدية,مدرسة ابتدائية,35.511972,10.55012
10833307,Monastir,ZARAMDINE,E.P.MELICHETTE EL FETH,E.PRIMAIRE,المنستير,زرمدين,833307,م.إ.  المليشات الفتح,منطقة بلدية,مدرسة ابتدائية,35.511846,10.531469
10833310,Monastir,ZARAMDINE,E.P.MZAOUGHA,E.PRIMAIRE,المنستير,زرمدين,833310,م.إ.  المزاوغة,منطقة بلدية,مدرسة ابتدائية,35.54257,10.572815
10833312,Monastir,ZARAMDINE,E.P.TALA MHIRI,E.PRIMAIRE,المنستير,زرمدين,833312,م.إ.  المهيري,منطقة بلدية,مدرسة ابتدائية,35.579796,10.733399
10833313,Monastir,ZARAMDINE,E.P.MLE HAYET ECHEBBI,E.PRIMAIRE,المنستير,زرمدين,833313,م.إ. منزل الحياة الشابي,منطقة بلدية,مدرسة ابتدائية,35.534717,10.632613
10833314,Monastir,ZARAMDINE,E.P.EL KODSS,E.PRIMAIRE,المنستير,زرمدين,833314,م.إ.  القدس,منطقة بلدية,مدرسة ابتدائية,35.581448,10.729448
10833315,Monastir,ZARAMDINE,E.P.IBN KHALDOUN ,E.PRIMAIRE,المنستير,زرمدين,833315,م.إ.  ابن خلدون,منطقة بلدية,مدرسة ابتدائية,35.56765,10.721643
10833316,Monastir,ZARAMDINE,E.P.MZAOUGHA NORD,E.PRIMAIRE,المنستير,زرمدين,833316,م.إ.  المزاوغة الشمالية,منطقة بلدية,مدرسة ابتدائية,35.577694,10.559494
10833317,Monastir,ZARAMDINE,E.P.OULED M'NAJJA-M'LICHET,E.PRIMAIRE,المنستير,زرمدين,833317,م.إ.  أولاد منجة-مليشات,منطقة بلدية,مدرسة ابتدائية,35.528182,10.560531
10833318,Monastir,ZARAMDINE,E.P.MENZEL HAYET TRABELSIA,E.PRIMAIRE,المنستير,زرمدين,833318,م.إ. الطرابلسية منزل الحياة,منطقة بلدية,مدرسة ابتدائية,35.548382,10.62769
10833501,Monastir,BENI HASSEN,E.P.HACHED,E.PRIMAIRE,المنستير,بني حسان,833501,م.إ.  حشاد ,منطقة بلدية,مدرسة ابتدائية,35.570023,10.810994
10833502,Monastir,BENI HASSEN,E.P.2 MARS 34,E.PRIMAIRE,المنستير,بني حسان,833502,م.إ.  34/3/2 بني حسان,منطقة بلدية,مدرسة ابتدائية,35.56841,10.806017
10833503,Monastir,BENI HASSEN,E.P.GHENADA,E.PRIMAIRE,المنستير,بني حسان,833503,م.إ.  الغنادة,منطقة بلدية,مدرسة ابتدائية,35.49525784,10.69721076
10833504,Monastir,BENI HASSEN,E.P.JENAYHA,E.PRIMAIRE,المنستير,بني حسان,833504,م.إ.  الجنائحة 1,منطقة بلدية,مدرسة ابتدائية,35.53002827,10.75767072
10833505,Monastir,BENI HASSEN,E.P.EL MOUSTAKBEL-JENAYHA 2,E.PRIMAIRE,المنستير,بني حسان,833505,م.إ.  الجنائحة 2- المستقبل,منطقة بلدية,مدرسة ابتدائية,35.531182,10.772927
10833506,Monastir,BENI HASSEN,E.P.EL ATHAMNA,E.PRIMAIRE,المنستير,بني حسان,833506,م.إ.  العثامنة,منطقة بلدية,مدرسة ابتدائية,35.48420455,10.67293967
10833801,Monastir,JEMMAL,E.P.EL KASSAS,E.PRIMAIRE,المنستير,جمال,833801,م.إ.  القصاص,منطقة بلدية,مدرسة ابتدائية,35.626908,10.760233
10833802,Monastir,JEMMAL,E.P SIDI MASOUD,E.PRIMAIRE,المنستير,جمال,833802,م.إ.  سيدي مسعود,منطقة بلدية,مدرسة ابتدائية,35.6215943,10.7554244
10833803,Monastir,JEMMAL,E.P.EL HIDAYA,E.PRIMAIRE,المنستير,جمال,833803,م.إ.  الهداية ,منطقة بلدية,مدرسة ابتدائية,35.627008,10.7644
