COD. COLEGIO	 REGIONAL	 PROVINCIA	 DISTRITO	 CORREGIMIENTO	 NOMBRE COLEGIO	ÁREA	PROGRAMAS	 TIPO	APROBADO 1 GRADO HOMBRE	APROBADO 1 GRADO MUJER	APROBADO 2 GRADO HOMBRE	APROBADO 2 GRADO MUJER	APROBADO 3 GRADO HOMBRE	APROBADO 3 GRADO MUJER	APROBADO 4 GRADO HOMBRE	APROBADO 4 GRADO MUJER	APROBADO 5 GRADO HOMBRE	APROBADO 5 GRADO MUJER	APROBADO 6 GRADO HOMBRE	APROBADO 6 GRADO MUJER	REPROBADO 1 GRADO HOMBRE	REPROBADO 1 GRADO MUJER	REPROBADO 2 GRADO HOMBRE	REPROBADO 2 GRADO MUJER	REPROBADO 3 GRADO HOMBRE	REPROBADO 3 GRADO MUJER	REPROBADO 4 GRADO HOMBRE	REPROBADO 4 GRADO MUJER	REPROBADO 5 GRADO HOMBRE	REPROBADO 5 GRADO MUJER	REPROBADO 6 GRADO HOMBRE	REPROBADO 6 GRADO MUJER	DESERTORES 1 GRADO HOMBRE	DESERTORES 1 GRADO MUJER	DESERTORES 2 GRADO HOMBRE	DESERTORES 2 GRADO MUJER	DESERTORES 3 GRADO HOMBRE	DESERTORES 3 GRADO MUJER	DESERTORES 4 GRADO HOMBRE	DESERTORES 4 GRADO MUJER	DESERTORES 5 GRADO HOMBRE	DESERTORES 5 GRADO MUJER	DESERTORES 6 GRADO HOMBRE	DESERTORES 6 GRADO MUJER	DOCENTES	AULAS
2790	LOS SANTOS	LOS SANTOS	LAS TABLAS	SANTO DOMINGO	ESCUELA BILINGÜE MELQUISEDEC VÁSQUEZ	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	7	4	5	11	7	3	3	3	7	7	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3
2793	LOS SANTOS	LOS SANTOS	LAS TABLAS	VALLERRICO	VALLE RICO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2794	LOS SANTOS	LOS SANTOS	LAS TABLAS	VALLERRICO	ORIA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2795	LOS SANTOS	LOS SANTOS	LAS TABLAS	VALLERRICO	EL GUAYABO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2796	LOS SANTOS	LOS SANTOS	LAS TABLAS	VALLERRIQUITO	JAIME A. ALBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	2	3	2	2	3	3	2	3	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
2800	LOS SANTOS	LOS SANTOS	LOS SANTOS	LA VILLA	SAN AGUSTÍN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	0	2	2	1	2	2	1	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2812	LOS SANTOS	LOS SANTOS	LOS SANTOS	LA VILLA	ESCUELA BILINGÜE NICANOR VILLALAZ	URBANA	PRIMARIA UNIGRADO	OFICIAL	60	44	62	44	58	56	54	51	57	58	60	60	5	4	3	3	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	62	34
2813	LOS SANTOS	LOS SANTOS	LOS SANTOS	EL GUÁSIMO	SAN LUIS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	2	3	2	2	0	2	0	3	3	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2814	LOS SANTOS	LOS SANTOS	LOS SANTOS	EL GUÁSIMO	EL GUÁSIMO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	1	3	1	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2816	LOS SANTOS	LOS SANTOS	LOS SANTOS	LA COLORADA	ESCUELA BILINGÜE LA COLORADA	RURAL	PRIMARIA UNIGRADO	OFICIAL	7	6	3	6	10	4	6	5	7	1	8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3
2818	LOS SANTOS	LOS SANTOS	LOS SANTOS	LA ESPIGADILLA	ESCUELA BILINGÜE BEATRIZ MARÍA RODRÍGUEZ	RURAL	PRIMARIA UNIGRADO	OFICIAL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1
2822	LOS SANTOS	LOS SANTOS	LOS SANTOS	LAS CRUCES	LAS CRUCES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	7	4	5	7	3	3	9	5	2	8	6	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
2823	LOS SANTOS	LOS SANTOS	LOS SANTOS	LA LIMONA	GUARAREITO-LA LIMONA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	2	0	2	3	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2824	LOS SANTOS	LOS SANTOS	LOS SANTOS	LAS GUABAS	LAS GUABAS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	5	3	5	2	2	2	4	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2826	LOS SANTOS	LOS SANTOS	LOS SANTOS	VILLA LOURDES	VILLA LOURDES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	4	2	0	3	0	6	2	3	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	3	1
2827	LOS SANTOS	LOS SANTOS	LOS SANTOS	VILLA LOURDES	EL CAPURÍ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2828	LOS SANTOS	LOS SANTOS	LOS SANTOS	VILLA LOURDES	LA LAJA	RURAL	PRIMARIA UNIGRADO	OFICIAL	2	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2829	LOS SANTOS	LOS SANTOS	LOS SANTOS	LOS ÁNGELES	LOS ÁNGELES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	4	3	1	5	2	1	1	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2831	LOS SANTOS	LOS SANTOS	LOS SANTOS	LOS OLIVOS	ESCUELA BILINGÜE LOS OLIVOS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	1	2	6	4	5	8	1	1	1	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3
2834	LOS SANTOS	LOS SANTOS	LOS SANTOS	LOS OLIVOS	EL BIJAO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	1	2	1	2	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2835	LOS SANTOS	LOS SANTOS	LOS SANTOS	LOS OLIVOS	EL GUAYABAL	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	2	2	5	3	1	3	1	1	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	2
2836	LOS SANTOS	LOS SANTOS	LOS SANTOS	LLANO LARGO	ESCUELA BILINGÜE LLANO LARGO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	13	12	13	8	10	10	10	14	9	12	12	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	9	6
2840	LOS SANTOS	LOS SANTOS	LOS SANTOS	SABANA GRANDE	ESCUELA BILINGÜE JOSÉ DE LOS S. MORENO	RURAL	PRIMARIA UNIGRADO	OFICIAL	17	11	12	6	15	12	11	8	7	10	10	11	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7
2841	LOS SANTOS	LOS SANTOS	LOS SANTOS	SABANA GRANDE	LAS ZATRAS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	2	2	2	1	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2842	LOS SANTOS	LOS SANTOS	LOS SANTOS	SANTANA	ESCUELA BILINGÜE SANTA ANA	RURAL	PRIMARIA UNIGRADO	OFICIAL	9	8	15	8	10	9	6	5	11	10	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8
2844	LOS SANTOS	LOS SANTOS	LOS SANTOS	SANTANA	SEÑOR DE LOS MILAGROS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	5	4	5	3	1	4	4	6	3	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2845	LOS SANTOS	LOS SANTOS	LOS SANTOS	TRES QUEBRADAS	TRES QUEBRADAS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	4	6	2	2	5	5	2	4	3	9	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	2	1
2847	LOS SANTOS	LOS SANTOS	LOS SANTOS	AGUA BUENA	ESCUELA BILINGÜE AGUA BUENA	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	11	9	5	9	5	8	10	10	3	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	6	6
2849	LOS SANTOS	LOS SANTOS	MACARACAS	MACARACAS	ESCUELA BILINGÜE RUDECINDA RODRÍGUEZ	RURAL	PRIMARIA UNIGRADO	OFICIAL	24	25	19	26	28	23	27	35	23	27	28	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18
2853	LOS SANTOS	LOS SANTOS	MACARACAS	MACARACAS	LOS HIGOS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	0	1	2	0	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2856	LOS SANTOS	LOS SANTOS	MACARACAS	MACARACAS	LOS LEALES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	0	1	0	0	0	3	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2857	LOS SANTOS	LOS SANTOS	MACARACAS	BAHÍA HONDA	LOS BOTONCILLOS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	4	1	4	2	1	3	3	4	4	4	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	5
2859	LOS SANTOS	LOS SANTOS	MACARACAS	BAHÍA HONDA	BAHÍA HONDA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	1	1	4	2	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2862	LOS SANTOS	LOS SANTOS	MACARACAS	BAJO DE GÜERA	EL TOLÚ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	1	0	0	1	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2864	LOS SANTOS	LOS SANTOS	MACARACAS	BAJO DE GÜERA	C.E.B.G. BAJO DE GÜERA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	2	1	0	4	2	1	3	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2865	LOS SANTOS	LOS SANTOS	MACARACAS	BAJO DE GÜERA	EL TALLO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	2	0	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2867	LOS SANTOS	LOS SANTOS	MACARACAS	BAJO DE GÜERA	LA PAULA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	1	1	2	1	0	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2870	LOS SANTOS	LOS SANTOS	MACARACAS	COROZAL	C.E.B.G. COROZAL	RURAL	PRIMARIA MULTIGRADO	OFICIAL	4	5	3	2	3	5	3	1	4	7	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
2871	LOS SANTOS	LOS SANTOS	MACARACAS	CHUPÁ	CHUPÁ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	1	2	0	0	3	1	1	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5
2874	LOS SANTOS	LOS SANTOS	MACARACAS	EL CEDRO	EL CEDRO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	0	0	1	0	0	1	0	0	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2875	LOS SANTOS	LOS SANTOS	MACARACAS	ESPINO AMARILLO	ESPINO AMARILLO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2876	LOS SANTOS	LOS SANTOS	MACARACAS	LA MESA	TUMACO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	1	0	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2877	LOS SANTOS	LOS SANTOS	MACARACAS	LA MESA	C.E.B.G. LA MESA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	4	2	3	3	1	2	4	2	2	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
2880	LOS SANTOS	LOS SANTOS	MACARACAS	LAS PALMAS	EL PÁJARO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2882	LOS SANTOS	LOS SANTOS	MACARACAS	LAS PALMAS	EL CALABAZO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	1	2	0	0	0	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2883	LOS SANTOS	LOS SANTOS	MACARACAS	LAS PALMAS	LOS GUAYABOS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2887	LOS SANTOS	LOS SANTOS	MACARACAS	LLANO DE PIEDRA	BOMBACHITO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2890	LOS SANTOS	LOS SANTOS	MACARACAS	LLANO DE PIEDRA	ESCUELA BILINGÜE LLANO DE PIEDRA	RURAL	PRIMARIA UNIGRADO	OFICIAL	8	16	6	12	9	12	13	14	11	6	13	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5
2893	LOS SANTOS	LOS SANTOS	MACARACAS	EL MOGOLLÓN	EL MOGOLLÓN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2896	LOS SANTOS	LOS SANTOS	MACARACAS	EL MOGOLLÓN	C.E.B.G. QUEMA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	0	1	2	1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2900	LOS SANTOS	LOS SANTOS	PEDASÍ	PEDASÍ	ESCUELA BILINGÜE PLINIO A. MOSCOSO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	15	11	18	20	16	17	19	15	11	22	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	12	12
2903	LOS SANTOS	LOS SANTOS	PEDASÍ	PEDASÍ	LOS DESTILADEROS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	0	1	1	1	2	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2904	LOS SANTOS	LOS SANTOS	PEDASÍ	LOS ASIENTOS	PABLO BALLESTEROS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	3	8	4	0	2	9	4	4	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
2908	LOS SANTOS	LOS SANTOS	PEDASÍ	ORIA ARRIBA	ORIA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	2	1	1	1	1	3	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2911	LOS SANTOS	LOS SANTOS	PEDASÍ	MARIABÉ	MARIABÉ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2913	LOS SANTOS	LOS SANTOS	PEDASÍ	PURIO	PURIO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	3	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2919	LOS SANTOS	LOS SANTOS	POCRÍ	POCRÍ	LA LAGUNA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	0	2	3	2	6	2	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
2920	LOS SANTOS	LOS SANTOS	POCRÍ	POCRÍ	ERNESTINA SUCRE	RURAL	PRIMARIA MULTIGRADO	OFICIAL	6	2	4	3	6	3	1	2	5	2	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3
2921	LOS SANTOS	LOS SANTOS	POCRÍ	CAÑAFÍSTULO	COLÁN	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2922	LOS SANTOS	LOS SANTOS	POCRÍ	CAÑAFÍSTULO	CAÑAFÍSTULO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	2	0	0	2	2	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2926	LOS SANTOS	LOS SANTOS	POCRÍ	LAJAMINA	ABIGAIL ESCALA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	4	0	0	4	2	4	1	4	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4
2929	LOS SANTOS	LOS SANTOS	LAS TABLAS	PARAÍSO	ESC. LA CANDELARIA	RURAL	PRIMARIA UNIGRADO	OFICIAL	0	2	0	0	1	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2931	LOS SANTOS	LOS SANTOS	POCRÍ	PARITILLA	CARRICILLAL	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
2935	LOS SANTOS	LOS SANTOS	POCRÍ	PARITILLA	JUSTO VÁSQUEZ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	2	2	4	2	1	2	3	5	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2937	LOS SANTOS	LOS SANTOS	TONOSÍ	TONOSÍ	ESCUELA BILINGÜE ROSA M. ANGULO DE ARCE	RURAL	PRIMARIA UNIGRADO	OFICIAL	22	20	20	23	17	15	16	14	17	22	13	26	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	12
2940	LOS SANTOS	LOS SANTOS	TONOSÍ	BÚCARO	BÚCARO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	3	2	5	3	4	3	3	2	1	2	3	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
2941	LOS SANTOS	LOS SANTOS	TONOSÍ	ALTOS DE GÜERA	EL ESPAVEITO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2942	LOS SANTOS	LOS SANTOS	TONOSÍ	ALTOS DE GÜERA	ALTOS DE GÜERA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2943	LOS SANTOS	LOS SANTOS	TONOSÍ	ALTOS DE GÜERA	RÍO QUEMA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	3	1	0	0	1	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2944	LOS SANTOS	LOS SANTOS	TONOSÍ	ALTOS DE GÜERA	LOS ZATRALES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2945	LOS SANTOS	LOS SANTOS	TONOSÍ	ALTOS DE GÜERA	BOCA DE QUEMA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	0	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2946	LOS SANTOS	LOS SANTOS	TONOSÍ	ISLA CAÑAS	ISLA CAÑAS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	5	1	3	4	4	1	4	2	1	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
2947	LOS SANTOS	LOS SANTOS	TONOSÍ	CAÑAS	AGUA BUENA	RURAL	PRIMARIA UNIGRADO	OFICIAL	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2949	LOS SANTOS	LOS SANTOS	TONOSÍ	CAÑAS	PABLO BARRIOS	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	4	2	1	1	4	5	5	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	2
2951	LOS SANTOS	LOS SANTOS	TONOSÍ	EL BEBEDERO	AQUILINO DOMÍNGUEZ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	0	1	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2952	LOS SANTOS	LOS SANTOS	TONOSÍ	EL BEBEDERO	LA COROCITA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	1	0	1	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2953	LOS SANTOS	LOS SANTOS	TONOSÍ	EL BEBEDERO	ARTURO PÉREZ CABALLERO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	1	4	1	1	1	2	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
2954	LOS SANTOS	LOS SANTOS	TONOSÍ	EL CACAO	RÍO VIEJO DEL SOLAR	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	4	6	3	1	0	2	5	4	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
2957	LOS SANTOS	LOS SANTOS	TONOSÍ	EL CACAO	EL CACAO	RURAL	PRIMARIA MULTIGRADO	OFICIAL	2	2	2	5	2	2	7	1	1	3	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3
2958	LOS SANTOS	LOS SANTOS	TONOSÍ	EL CORTEZO	EL CORTEZO ARRIBA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	3	1	1	1	1	1	6	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2
2959	LOS SANTOS	LOS SANTOS	TONOSÍ	EL CORTEZO	LA PINTADA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	2	0	1	1	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2960	LOS SANTOS	LOS SANTOS	TONOSÍ	EL CORTEZO	LA PINTADITA	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2963	LOS SANTOS	LOS SANTOS	TONOSÍ	FLORES	EL ESPAVÉ	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2966	LOS SANTOS	LOS SANTOS	TONOSÍ	FLORES	FLORES	RURAL	PRIMARIA MULTIGRADO	OFICIAL	1	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2968	LOS SANTOS	LOS SANTOS	TONOSÍ	GUÁNICO	PEDREGAL	RURAL	PRIMARIA MULTIGRADO	OFICIAL	0	0	0	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
