CÓDIGO COLEGIO; REGIONAL; PROVINCIA; DISTRITO; CORREGIMIENTO; NOMBRE COLEGIO;ÁREA;OFERTA ACADÉMICA; TIPO;APROBADO 1 GRADO HOMBRE;APROBADO 1 GRADO MUJER;APROBADO 2 GRADO HOMBRE;APROBADO 2 GRADO MUJER;APROBADO 3 GRADO HOMBRE;APROBADO 3 GRADO MUJER;APROBADO 4 GRADO HOMBRE;APROBADO 4 GRADO MUJER;APROBADO 5 GRADO HOMBRE;APROBADO 5 GRADO MUJER;APROBADO 6 GRADO HOMBRE;APROBADO 6 GRADO MUJER;REPROBADO 1 GRADO HOMBRE;REPROBADO 1 GRADO MUJER;REPROBADO 2 GRADO HOMBRE;REPROBADO 2 GRADO MUJER;REPROBADO 3 GRADO HOMBRE;REPROBADO 3 GRADO MUJER;REPROBADO 4 GRADO HOMBRE;REPROBADO 4 GRADO MUJER;REPROBADO 5 GRADO HOMBRE;REPROBADO 5 GRADO MUJER;REPROBADO 6 GRADO HOMBRE;REPROBADO 6 GRADO MUJER;DESERTORES 1 GRADO HOMBRE;DESERTORES 1 GRADO MUJER;DESERTORES 2 GRADO HOMBRE;DESERTORES 2 GRADO MUJER;DESERTORES 3 GRADO HOMBRE;DESERTORES 3 GRADO MUJER;DESERTORES 4 GRADO HOMBRE;DESERTORES 4 GRADO MUJER;DESERTORES 5 GRADO HOMBRE;DESERTORES 5 GRADO MUJER;DESERTORES 6 GRADO HOMBRE;DESERTORES 6 GRADO MUJER;DOCENTES;AULAS
1739;CHIRIQUÍ;CHIRIQUÍ;DAVID;CHIRIQUÍ;VELADERO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;5;5;10;5;7;8;3;4;5;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1741;CHIRIQUÍ;CHIRIQUÍ;DAVID;CHIRIQUÍ;CHIRIQUÍ;RURAL;PRIMARIA UNIGRADO;OFICIAL;22;23;30;19;15;19;26;15;23;28;29;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12
1742;CHIRIQUÍ;CHIRIQUÍ;DAVID;CHIRIQUÍ;LA PITA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;7;2;2;5;3;6;3;7;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
1743;CHIRIQUÍ;CHIRIQUÍ;DAVID;CHIRIQUÍ;CHORCHA ABAJO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;7;8;7;5;2;3;5;6;6;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
1744;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;GUACA ARRIBA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;4;5;4;1;6;2;1;10;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5
1745;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;NANCE BONITO;RURAL;PRIMARIA UNIGRADO;OFICIAL;0;0;0;2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1746;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;GUACA ABAJO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;0;1;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4
1747;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;ALTO MAJAGUA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;0;0;1;0;1;1;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1748;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;PALMIRA DEL BANCO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;1;5;3;5;3;3;3;3;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1749;CHIRIQUÍ;CHIRIQUÍ;DAVID;GUACA;EL RODEO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;1;0;2;1;1;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1751;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;ESCUELA BILINGÜE SAN JOSÉ;URBANA;PRIMARIA UNIGRADO;OFICIAL;48;50;34;51;44;65;42;37;47;44;44;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;16
1755;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;ESCUELA BILINGÜE VICTORIANO LORENZO;URBANA;PRIMARIA UNIGRADO;OFICIAL;66;56;70;53;70;57;51;52;51;43;57;51;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;1;0;26;18
1760;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;LLANO GRANDE ARRIBA;URBANA;PRIMARIA UNIGRADO;OFICIAL;7;13;16;10;17;11;13;10;17;12;7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1762;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;EL QUITEÑO;RURAL;PRIMARIA UNIGRADO;OFICIAL;12;5;13;11;17;13;11;14;18;14;10;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8
1763;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;LLANO GRANDE ABAJO;RURAL;PRIMARIA UNIGRADO;OFICIAL;26;20;20;29;29;25;26;23;21;21;28;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0;0;0;0;0;0;14;11
1764;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;MATA DEL NANCE;RURAL;PRIMARIA MULTIGRADO;OFICIAL;26;18;18;23;21;15;31;15;16;11;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5
1765;CHIRIQUÍ;CHIRIQUÍ;DAVID;LAS LOMAS;EL VALLE;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;4;8;6;8;9;4;4;2;7;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1766;CHIRIQUÍ;CHIRIQUÍ;DAVID;PEDREGAL;ESCUELA BILINGÜE LA PRIMAVERA;URBANA;PRIMARIA UNIGRADO;OFICIAL;82;74;95;91;75;78;77;80;80;67;86;81;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;1;2;1;3;1;1;1;3;0;42;42
1772;CHIRIQUÍ;CHIRIQUÍ;DAVID;PEDREGAL;ESCUELA BILINGÜE PEDREGAL;URBANA;PRIMARIA UNIGRADO;OFICIAL;50;41;43;51;50;47;35;29;46;36;48;27;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0;1;23;15
1773;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN CARLOS;SAN CARLITOS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;5;5;6;1;4;8;7;1;3;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
1775;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN CARLOS;AURA ROSA AGUILAR;RURAL;PRIMARIA UNIGRADO;OFICIAL;4;9;8;8;7;7;7;1;11;8;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8
1777;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN CARLOS;SABANA BONITA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;5;1;5;5;5;1;5;4;0;6;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1778;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO NUEVO;AMADA GONZÁLEZ DE MORALES;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;6;3;0;3;4;3;3;3;4;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1780;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO NUEVO;MARGARITA BERMANN;RURAL;PRIMARIA MULTIGRADO;OFICIAL;8;6;11;7;8;6;8;6;8;4;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5
1781;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO NUEVO;COROZAL;RURAL;PRIMARIA MULTIGRADO;OFICIAL;5;5;1;1;5;3;0;1;5;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1782;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO VIEJO;C.E.B.G. VIDAL B. DE BARROSO;RURAL;PRIMARIA TELEBASICA;OFICIAL;16;10;14;14;12;13;13;13;13;14;13;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
1784;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO VIEJO;SAN JUAN DE DAVID;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;5;3;1;0;0;2;2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1785;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO VIEJO;MONTILLA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;1;0;0;2;1;2;2;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1787;CHIRIQUÍ;CHIRIQUÍ;DAVID;SAN PABLO VIEJO;SAN PABLO VIEJO ARRIBA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;11;10;12;13;9;10;8;12;14;6;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8
1788;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;DOLEGA;LEOPOLDINA FIELD;URBANA;PRIMARIA UNIGRADO;OFICIAL;54;44;76;68;73;59;56;54;47;57;64;74;1;0;4;4;0;1;0;0;1;1;0;1;1;2;2;2;0;1;3;0;2;0;0;0;29;16
1789;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ALGARROBOS;LOS ALGARROBOS;URBANA;PRIMARIA MULTIGRADO;OFICIAL;48;50;49;57;55;41;54;40;43;54;47;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21
1790;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;DOLEGA;LOS BEJUCOS;RURAL;PRIMARIA UNIGRADO;OFICIAL;0;0;0;0;2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1798;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ALGARROBOS;SANTA ROSA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;9;4;3;6;4;2;4;5;3;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;3
1799;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ALGARROBOS;LOS ALGARROBOS ARRIBA;URBANA;PRIMARIA MULTIGRADO;OFICIAL;14;12;11;8;11;11;14;13;13;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;6
1800;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;DOLEGA;EL FLOR;RURAL;PRIMARIA MULTIGRADO;OFICIAL;10;8;8;3;5;10;3;4;4;3;8;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4
1801;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ALGARROBOS;LAS CAÑAS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;0;2;0;2;2;3;0;3;4;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1802;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;DOS RÍOS;JOSÉ LUCINIO LARA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;5;4;12;2;4;6;6;4;4;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;3;8
1804;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ANASTACIOS;RINCÓN LARGO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;7;4;4;3;3;2;1;7;4;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1807;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ANASTACIOS;CAIMITO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;6;4;5;4;7;2;0;6;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
1808;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;LOS ANASTACIOS;LOS ANASTACIOS;RURAL;PRIMARIA UNIGRADO;OFICIAL;6;8;12;9;12;12;12;11;11;7;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;6
1809;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS;CABECERA DE COCHEA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;4;3;5;2;1;2;2;2;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1810;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS;BRAZO DE COCHEA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1812;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS;ARTURO MIRO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;0;1;0;2;0;1;0;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1813;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS;C.E.B.G. FÉLIX ANTONIO LARA;RURAL;PRIMARIA TELEBASICA;OFICIAL;18;12;11;16;19;10;11;8;13;13;9;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7
1814;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS ABAJO;C.E.B.G. ELIFENIA STAFF;RURAL;PRIMARIA UNIGRADO;OFICIAL;13;11;13;24;10;11;18;19;13;9;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7
1815;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;POTRERILLOS ABAJO;LA ACEQUIA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;0;2;4;3;1;2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1817;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;ROVIRA;ROVIRA ARRIBA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;4;8;6;4;4;7;3;6;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
1818;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;ROVIRA;MAYOR MARTIN GONZÁLEZ;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;1;0;1;0;1;3;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2
1819;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;ROVIRA;BANCO DE PALMIRA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;0;1;2;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1820;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;ROVIRA;EL BANCO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;7;7;1;4;5;3;3;7;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1822;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;TINAJAS;LOMA ALTA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;1;0;1;0;3;0;0;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1823;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;ROVIRA;PALMA REAL;RURAL;PRIMARIA MULTIGRADO;OFICIAL;12;2;6;6;3;4;8;3;4;8;7;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1824;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;TINAJAS;BALITA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;2;3;0;1;2;4;1;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1825;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;TINAJAS;LOS PALOMOS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;2;1;1;3;1;3;1;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1826;CHIRIQUÍ;CHIRIQUÍ;DOLEGA;TINAJAS;LAS TINAJAS;RURAL;PRIMARIA UNIGRADO;OFICIAL;7;14;5;11;10;11;6;10;12;11;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6
1828;CHIRIQUÍ;CHIRIQUÍ;GUALACA;GUALACA;INGENIERO SEBASTIÁN SÁNCHEZ;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1831;CHIRIQUÍ;CHIRIQUÍ;GUALACA;GUALACA;ESCUELA BILINGÜE GUALACA;URBANA;PRIMARIA UNIGRADO;OFICIAL;25;39;30;31;32;38;32;24;40;28;31;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17
1833;CHIRIQUÍ;CHIRIQUÍ;GUALACA;GUALACA;BELLA VISTA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;1;2;4;4;1;2;4;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;5
1835;CHIRIQUÍ;CHIRIQUÍ;GUALACA;GUALACA;HIGUERÓN;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;8;7;3;1;3;5;3;4;3;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1836;CHIRIQUÍ;CHIRIQUÍ;GUALACA;GUALACA;LA ESPERANZA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;0;1;0;0;0;1;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1837;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;C.E.B.G. VALLE DE LA MINA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;7;2;11;4;5;7;6;4;4;6;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6
1838;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;LOS PLANES;RURAL;PRIMARIA MULTIGRADO;OFICIAL;0;3;2;2;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1839;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;ENTRE RÍOS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;1;4;3;2;3;4;3;1;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1840;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;CHIRIQUICITO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;3;2;0;0;2;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1841;CHIRIQUÍ;CHIRIQUÍ;GUALACA;PAJA DE SOMBRERO;CALABAZAL;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1842;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;FORTUNA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1843;CHIRIQUÍ;CHIRIQUÍ;GUALACA;HORNITO;SOLEDAD;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;2;0;2;0;0;2;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1844;CHIRIQUÍ;CHIRIQUÍ;GUALACA;LOS ÁNGELES;EUTIMIA B. DE NIETO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;6;7;2;6;7;8;6;7;7;7;6;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;3;6
1845;CHIRIQUÍ;CHIRIQUÍ;GUALACA;LOS ÁNGELES;LOS BONGOS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
1847;CHIRIQUÍ;CHIRIQUÍ;GUALACA;PAJA DE SOMBRERO;PAJA DE SOMBRERO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;3;1;4;1;2;3;3;2;3;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4
1848;CHIRIQUÍ;CHIRIQUÍ;GUALACA;RINCÓN;RINCÓN DE GUALACA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;4;5;7;4;5;1;4;7;4;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6
1850;CHIRIQUÍ;CHIRIQUÍ;GUALACA;RINCÓN;DAVID TRUJILLO;RURAL;PRIMARIA MULTIGRADO;OFICIAL;1;3;0;0;0;2;2;2;3;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1851;CHIRIQUÍ;CHIRIQUÍ;GUALACA;RINCÓN;GALERITA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;0;2;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
1852;CHIRIQUÍ;CHIRIQUÍ;GUALACA;RINCÓN;QUEBRADA LAJAS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;2;3;4;3;4;3;2;4;2;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1854;CHIRIQUÍ;CHIRIQUÍ;REMEDIOS;REMEDIOS;ANTONIO ANGUIZOLA;RURAL;PRIMARIA UNIGRADO;OFICIAL;25;33;28;26;29;29;30;23;27;18;24;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;21
1859;CHIRIQUÍ;CHIRIQUÍ;REMEDIOS;SANTA LUCÍA;EL MARÍA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;6;2;3;1;5;4;4;1;1;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3
1868;CHIRIQUÍ;CHIRIQUÍ;REMEDIOS;EL NANCITO;RICARDO MURGAS;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;3;1;1;4;4;1;1;0;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1880;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;ESCUELA PRIMARIA BILINGÜE DE RÍO SERENO;RURAL;PRIMARIA UNIGRADO;OFICIAL;42;31;38;47;40;35;38;30;30;28;41;40;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;0;0;1;0;2;0;0;18;13
1881;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;UNIÓN INTERNACIONAL;RURAL;PRIMARIA MULTIGRADO;OFICIAL;5;10;4;5;3;8;3;3;2;5;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2
1885;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;PLAZA DE CAISÁN;CAISÁN ARRIBA;RURAL;PRIMARIA MULTIGRADO;OFICIAL;2;4;2;3;0;4;4;4;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3
1886;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;MIRAFLORES;RURAL;PRIMARIA UNIGRADO;OFICIAL;8;5;6;5;8;1;1;2;6;8;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;5;1;2;0;1;0;0;0;1;4;6
1887;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;EL CERRÓN;RURAL;PRIMARIA MULTIGRADO;OFICIAL;12;6;10;8;7;9;5;6;7;4;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1889;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;ALTAMIRA;RURAL;PRIMARIA UNIGRADO;OFICIAL;2;4;1;6;6;5;4;3;4;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4
1890;CHIRIQUÍ;CHIRIQUÍ;RENACIMIENTO;RÍO SERENO;PIEDRA DE CANDELA;RURAL;PRIMARIA UNIGRADO;OFICIAL;17;17;16;19;12;14;12;15;12;5;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;6;6
