geo_id,longitude,latitude
NIG-000508,7.95491492,11.88082649
NIG-000509,7.8729,11.9237
NIG-000510,5.12714526,8.95396503
NIG-000511,5.39970072,8.93249055
NIG-000512,7.47559563,5.60109356
NIG-000513,7.53928802,5.50000373
NIG-000514,6.9047,4.8378
NIG-000515,4.63486866,8.23412863
NIG-000516,4.67090061,8.24896877
NIG-000517,3.18729004,6.82750575
NIG-000518,4.65708425,8.25569403
NIG-000519,7.62033512,9.01063214
NIG-000520,4.79407009,8.12846176
NIG-000521,7.37114005791733,6.84512628422945
NIG-000522,4.70414795,8.11218132
NIG-000523,7.51660223,6.4904318
NIG-000524,7.51654154,6.48856983
NIG-000525,7.51605666,6.48858748
NIG-000526,7.51485401,6.49146098
NIG-000527,7.51484681,6.49474159
NIG-000528,7.51967786,6.50128849
NIG-000529,7.50499132,6.49354418
NIG-000530,7.51252862,6.48711378
NIG-000531,7.69694846,9.24401469
NIG-000532,6.51814573,9.60580218
NIG-000533,7.5183673,6.48021978
NIG-000534,7.67156469,9.21807338
NIG-000535,7.51071405,6.4877725
NIG-000536,7.51032722,6.48836863
NIG-000537,7.6275795,9.15177398
NIG-000538,7.84378262,5.10985115
NIG-000539,8.11872316,7.21859362
NIG-000540,7.61879181,9.06074265
NIG-000541,6.81882431,9.95991069
NIG-000542,8.00437373,7.35734615
NIG-000543,3.35349598,6.48755432
NIG-000544,7.64462892,9.01305793
NIG-000545,7.9674,7.3644
NIG-000546,7.9122981,5.08575033
NIG-000547,7.94564425,7.37689198
NIG-000548,8.05304736,7.35129535
NIG-000549,7.86574207,7.47782745
NIG-000550,7.67419569,8.98161884
NIG-000551,7.9239025,7.46374821
NIG-000552,3.35704249,6.51278972
NIG-000553,6.74091882,7.84953115
NIG-000554,6.74863394,7.8456568
NIG-000555,6.73953223,7.80714561
NIG-000556,7.88980564,5.1751471
NIG-000557,7.41650448819768,6.8014332702901
NIG-000558,7.67165085,9.00720785
NIG-000559,7.67176878,9.00893683
NIG-000560,6.74255264,7.81696785
NIG-000561,6.74273557,7.79433822
NIG-000562,6.74484474,7.80963129
NIG-000563,6.73657886,7.81009641
NIG-000564,5.22142222,8.85569432
NIG-000565,7.39199088053194,6.85211965810168
NIG-000566,7.39258403006618,6.85274336766121
NIG-000567,4.96535154,9.03347366
NIG-000568,5.73315983,5.53119303
NIG-000569,4.96201264,9.06298557
NIG-000570,7.39259524711246,6.85033981454656
NIG-000571,4.95859085,9.06928383
NIG-000572,4.95555939,9.06624469
NIG-000573,5.14821556,8.98178553
NIG-000574,7.39380007924053,6.85090138218641
NIG-000575,3.36287732,6.51642581
NIG-000576,3.9111,7.3734
NIG-000577,7.49865191,5.52708819
NIG-000578,3.35702099,6.51302898
NIG-000579,5.89639148,5.6402675
NIG-000580,4.23503045341355,8.13235023995589
NIG-000581,5.44397178,7.56341966
NIG-000582,4.23546075817846,8.13265107977237
NIG-000583,4.54926246,7.77159297
NIG-000584,5.3918,7.6221
NIG-000585,4.23069028523159,8.1404782694301
NIG-000586,5.22483899,7.61444637
NIG-000587,7.49810724,5.50650691
NIG-000588,4.23369889380131,8.13802006172694
NIG-000589,7.49810424,5.50650037
NIG-000590,5.22241492,7.60089175
NIG-000591,5.76274616,5.69522386
NIG-000592,7.9004094,11.92206645
NIG-000593,7.93530992,11.89959347
NIG-000594,7.69665074,9.00366707
NIG-000595,5.89661016,5.6400026
NIG-000596,6.7127,6.2092
NIG-000597,7.9160931,11.89353173
NIG-000598,5.22143903,7.60884741
NIG-000599,5.20769816,7.6444864
NIG-000600,7.8731397,11.86618856
NIG-000601,5.89976849,5.64530428
NIG-000602,5.2263,7.6161
NIG-000603,7.379,5.1075
NIG-000604,7.94497343,11.91904454
NIG-000605,5.23068835,7.61736089
NIG-000606,6.6941,6.2033
NIG-000607,5.76357626,5.67874429
NIG-000608,7.94637158,11.91645526
NIG-000609,7.94568608,11.90975013
NIG-000610,5.22716536,7.63066515
NIG-000611,5.76361363,5.67825023
NIG-000612,4.78085266,8.11589972
NIG-000613,7.94111298,11.91624905
NIG-000614,4.23997436819697,8.14315992801597
NIG-000615,7.93344942,11.91682653
NIG-000616,7.93408557,11.92110193
NIG-000617,4.2390515774499,8.1409014151371
NIG-000618,7.99579954,11.88194197
NIG-000619,7.3655,5.103
NIG-000620,5.85076658,5.6341899
NIG-000621,5.23974787,7.64205107
NIG-000622,4.79158907,8.11658702
NIG-000623,5.24152586,7.64825666
NIG-000624,5.24080824,7.64788614
NIG-000625,8.00743843,11.89605861
NIG-000626,4.24189814543886,8.14214062081308
NIG-000627,7.50513122,6.38215761
NIG-000628,7.54353634,6.41145984
NIG-000629,7.50947829,6.41132594
NIG-000630,11.24836412,8.63403224
NIG-000631,7.97052628,11.87549536
NIG-000632,7.9688209,11.87596803
NIG-000633,4.5467,7.7695
NIG-000634,6.72005213,12.62669938
NIG-000635,7.93415557,6.45838423
NIG-000636,5.48482829,7.60286047
NIG-000637,11.24378712,8.63387905
NIG-000638,5.40756764,7.57647847
NIG-000639,6.68951773,12.37929327
NIG-000640,4.25324669131082,8.1464180665153
NIG-000641,7.87339551,6.44188499
NIG-000642,6.61073799,12.42085608
NIG-000643,4.52417981,7.75790969
NIG-000644,4.52385878,7.75826403
NIG-000645,4.54548589,7.77166963
NIG-000646,4.1707238,7.62808583
NIG-000647,7.92995584,11.91537759
NIG-000648,4.17393749,7.65121002
NIG-000649,7.90757752,6.44161996
NIG-000650,5.4172,7.6369
NIG-000651,4.73109432,8.09545166
NIG-000652,7.92440478,11.85998022
NIG-000653,4.1696333,7.63994578
NIG-000654,4.2523667052484,8.14633896581909
NIG-000655,4.71513985,8.09201127
NIG-000656,5.5264922,7.57781616
NIG-000657,4.13152753,7.63516606
NIG-000658,7.9295602,11.91411739
NIG-000659,7.49515924,6.39010204
NIG-000660,4.18575803,7.62522301
NIG-000661,5.48392725,7.60301642
NIG-000662,4.19453487,7.64119924
NIG-000663,4.19489441,7.64145566
NIG-000664,4.16385896,7.63063435
NIG-000665,4.70675715,8.09182317
NIG-000666,12.98423757,10.13759082
NIG-000667,4.15302841,7.63107459
NIG-000668,12.79032136,10.19019573
NIG-000669,12.88634271,10.17820858
NIG-000670,12.90975555,10.18524401
NIG-000671,12.93407538,10.23993861
NIG-000672,12.96577095,10.16578492
NIG-000673,12.91,10.1857
NIG-000674,7.93262385,11.91206902
NIG-000675,5.38970267,7.61933661
NIG-000676,12.92055305,10.22226722
NIG-000677,12.934552,10.23758883
NIG-000678,3.91119301,7.37342277
NIG-000679,12.93223742,10.23144477
NIG-000680,3.91118418,7.37401022
NIG-000681,12.92211548,10.2291049
NIG-000682,12.92054607,10.22999869
NIG-000683,3.90517493,7.3789473
NIG-000684,7.93530504,11.91221921
NIG-000685,12.91973761,10.23090053
NIG-000686,12.91945902,10.23556725
NIG-000687,3.91334568,7.37184792
NIG-000688,13.17126985,10.3960999
NIG-000689,13.16945917,10.40679875
NIG-000690,13.1778157,10.39731244
NIG-000691,13.22318225,10.35312586
NIG-000692,3.92027367,7.39257304
NIG-000693,3.92008377,7.3922852
NIG-000694,3.93644547,7.40670587
NIG-000695,13.22278207,10.45514975
NIG-000696,3.93455999,7.40691936
NIG-000697,6.9367,12.1388
NIG-000698,3.91903502,7.37221131
NIG-000699,4.70382958,8.09933518
NIG-000700,3.9231483,7.38857259
NIG-000701,8.1210059,12.20677862
NIG-000702,3.9227054,7.38812235
NIG-000703,4.15087185,7.62153823
NIG-000704,8.12105686,12.20680114
NIG-000705,8.22820986,12.19907568
NIG-000706,5.60297189,7.57468054
NIG-000707,5.5566943,7.59525683
NIG-000708,8.12581457,12.40164863
NIG-000709,5.40369723,7.57463528
NIG-000710,4.70600469,8.10853931
NIG-000711,5.52769099,7.5860525
NIG-000712,9.0722,6.594
NIG-000713,4.76160945,8.16215239
NIG-000714,9.1383,6.6362
NIG-000715,3.9252579,7.3794994
NIG-000716,7.2302,12.7759
NIG-000717,4.75838927,8.19065264
NIG-000718,7.2459,12.7562
NIG-000719,7.2508,12.7406
NIG-000720,4.74029677,8.18574216
NIG-000721,4.74064662,8.18560728
NIG-000722,4.25221895439397,8.15458446856518
NIG-000723,7.74908372,5.03151108
NIG-000724,7.74298244,5.04020169
NIG-000725,7.78930447,4.98813709
NIG-000726,4.24570614952682,8.16066391728742
NIG-000727,4.72927909,8.17945864
NIG-000728,7.74847021,5.03342401
NIG-000729,7.72074546,4.96192708
NIG-000730,7.77594709,4.98593533
NIG-000731,4.70624048,8.09808696
NIG-000732,7.76584668,4.99842741
NIG-000733,7.7945887,4.90256745
NIG-000734,7.72028047,4.95979937
NIG-000735,11.30950018,9.83470642
NIG-000736,7.79628567,5.00798342
NIG-000737,11.3624507,9.83333812
NIG-000738,11.38522752,9.81328873
