FID,the_geom,Educ_Code,Educ_Name,Adm2_Name,Adm3_Name,Adm4_Name,Adm4_Code,Educ_Type,Latitude,Longitude,Accuracy,ADM4_COD_1,ADM3_NAM_1,ADM2_NAM_1,NUMBER
sle_educ_pt_steward_schools.19835,POINT (-13.195330472999956 8.472607068000059),SLE_Prim_3184,Sierra Leone Islamic Federation Primary School,Western Area Urban,East III,Kissy Kissy Bye Pass  II,SLE04020511,Primary School,8.47260707,-13.19533047,Needs Validation - STEWARD Project,SLE04020511,East III,Western Area Urb,3184
sle_educ_pt_steward_schools.19836,POINT (-13.19465804899994 8.474647229000027),SLE_Prim_3185,Tawheed Islamic Primary School - Taylor Street- Kissy Bye Pass Road,Western Area Urban,East III,Kissy Kissy Bye Pass  II,SLE04020511,Primary School,8.47464723,-13.19465805,Needs Validation - STEWARD Project,SLE04020511,East III,Western Area Urb,3185
sle_educ_pt_steward_schools.19837,POINT (-13.192418650999969 8.473877422000044),SLE_Prim_3186,Yanni Memorial Primary School - Lower Parsonage Street Garden View,Western Area Urban,East III,Kissy Kissy Bye Pass  II,SLE04020511,Primary School,8.47387742,-13.19241865,Needs Validation - STEWARD Project,SLE04020511,East III,Western Area Urb,3186
sle_educ_pt_steward_schools.19838,POINT (-13.193443427999966 8.476115295000056),SLE_Coll_3187,Ansarul Islamic College - King George Avenue - Dock Yard,Western Area Urban,East III,Kissy Kissy Bye Pass  I,SLE04020511,College,8.4761153,-13.19344343,Needs Validation - STEWARD Project,SLE04020511,East III,Western Area Urb,3187
sle_educ_pt_steward_schools.19839,POINT (-13.194522784999947 8.478335338000022),SLE_Coll_3188,"Government Trade Centre - Off Horse Shoe Road, Dock Yard Road",Western Area Urban,East III,Kissy Kissy Bye Pass  I,SLE04020511,College,8.47833534,-13.19452278,Needs Validation - STEWARD Project,SLE04020511,East III,Western Area Urb,3188
sle_educ_pt_steward_schools.19840,POINT (-13.196367798999972 8.464357403000065),SLE_Prim_3189,"Ahmadaya Primary School, First Street, Kissy",Western Area Urban,East III,Kissy Mental,SLE04020512,Primary School,8.4643574,-13.1963678,Needs Validation - STEWARD Project,SLE04020512,East III,Western Area Urb,3189
sle_educ_pt_steward_schools.19841,POINT (-13.19494997399994 8.464622088000056),SLE_Prim_3190,"Bethelekem primary School, First Street - Kissy",Western Area Urban,East III,Kissy Mental,SLE04020512,Primary School,8.46462209,-13.19494997,Needs Validation - STEWARD Project,SLE04020512,East III,Western Area Urb,3190
sle_educ_pt_steward_schools.19842,POINT (-13.193476288999932 8.467128681000077),SLE_Prim_3191,"Municipal Primary School, Black Hall Road, Kissy",Western Area Urban,East III,Shell,SLE04020512,Primary School,8.46712868,-13.19347629,Needs Validation - STEWARD Project,SLE04020512,East III,Western Area Urb,3191
sle_educ_pt_steward_schools.19843,POINT (-13.185405014999958 8.464867198000036),SLE_Prim_3192,"Eva Houston Nursery and Preparatory School, Thundrhill, Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.4648672,-13.18540502,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3192
sle_educ_pt_steward_schools.19844,POINT (-13.188932591999958 8.465896152000028),SLE_Prim_3193,"Fawe Grassroot Primary school, Thunderhill - Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.46589615,-13.18893259,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3193
sle_educ_pt_steward_schools.19845,POINT (-13.192234002999953 8.462855578000074),SLE_Prim_3194,"Kulafai Rashideen Islamic Primary School, Looking Town, Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.46285558,-13.192234,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3194
sle_educ_pt_steward_schools.19846,POINT (-13.192107044999943 8.462818827000035),SLE_Prim_3195,"Kulafai Rashideen Islamic Primary School, Looking Town, Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.46281883,-13.19210704,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3195
sle_educ_pt_steward_schools.19847,POINT (-13.188950467999973 8.462071895000065),SLE_Prim_3196,"Kulation Rashidean Islamic Primary School, Thunderhill, Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.4620719,-13.18895047,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3196
sle_educ_pt_steward_schools.19848,POINT (-13.187180922999971 8.467641981000043),SLE_Prim_3197,"Nabawayah Islamic Primary School, New castle Street - Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.46764198,-13.18718092,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3197
sle_educ_pt_steward_schools.19849,POINT (-13.18769686099995 8.462174577000042),SLE_Prim_3198,"R.E.C. Islamic Primary School, Thunderhill, Kissy",Western Area Urban,East III,Kissy Mess Mess,SLE04020513,Primary School,8.46217458,-13.18769686,Needs Validation - STEWARD Project,SLE04020513,East III,Western Area Urb,3198
sle_educ_pt_steward_schools.19850,POINT (-13.176951766999935 8.458897001000025),SLE_Prim_3199,Free Penticostal Primary School,Western Area Urban,East III,Kuntolor,SLE04020514,Primary School,8.458897,-13.17695177,Needs Validation - STEWARD Project,SLE04020514,East III,Western Area Urb,3199
sle_educ_pt_steward_schools.19851,POINT (-13.187097377999976 8.471908937000023),SLE_Prim_3200,"Islahiyal Islamic Primary School, Lowcost Housing Estate, Kissy",Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.47190894,-13.18709738,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3200
sle_educ_pt_steward_schools.19852,POINT (-13.18427841199997 8.466932347000068),SLE_Prim_3201,Kissy Primary School - Kissy Bye Pass Road - Kissy,Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.46693235,-13.18427841,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3201
sle_educ_pt_steward_schools.19853,POINT (-13.171543070999974 8.460128437000037),SLE_Prim_3229,S.L.M. Congress  Primary School - Rokupa,Western Area Urban,East III,Rokupa,SLE04020523,Primary School,8.46012844,-13.17154307,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3229
sle_educ_pt_steward_schools.19854,POINT (-13.18900466699995 8.46990164600004),SLE_Prim_3202,"Nurul Islamic Primary School, Low Cost Bridge, Kissy Bye Pass Road - Kissy",Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.46990165,-13.18900467,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3202
sle_educ_pt_steward_schools.19855,POINT (-13.183292578999954 8.466086955000037),SLE_Prim_3203,"S.D.A. Primary School, Kissy Bye Pass Road, Kissy",Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.46608696,-13.18329258,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3203
sle_educ_pt_steward_schools.19856,POINT (-13.18215552199996 8.468441357000074),SLE_Prim_3204,"S.L.M.B. Primary School - Brima Lane - Low Cost Housing, Kissy",Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.46844136,-13.18215552,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3204
sle_educ_pt_steward_schools.19857,POINT (-13.186199605999946 8.469707810000045),SLE_Prim_3205,"St. Michael Primary School, Low Cost Housing Estate - Kissy",Western Area Urban,East III,Low Cost Housing,SLE04020515,Primary School,8.46970781,-13.18619961,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3205
sle_educ_pt_steward_schools.19858,POINT (-13.183899580999935 8.468322896000075),SLE_Prim_3206,"Kissy Community Preparatory School,  25 New Castle Street, Kissy",Western Area Urban,East III,Shell,SLE04020515,Primary School,8.4683229,-13.18389958,Needs Validation - STEWARD Project,SLE04020515,East III,Western Area Urb,3206
sle_educ_pt_steward_schools.19859,POINT (-13.20721464899998 8.475075243000049),SLE_Prim_3207,Dumant Primary School and Church,Western Area Urban,East III,Kissy Brook,SLE04020516,Primary School,8.47507524,-13.20721465,Needs Validation - STEWARD Project,SLE04020516,East III,Western Area Urb,3207
sle_educ_pt_steward_schools.19860,POINT (-13.204307159999928 8.477458299000034),SLE_Prim_3208,Fawi Primary School,Western Area Urban,East III,Mamba Ridge,SLE04020516,Primary School,8.4774583,-13.20430716,Needs Validation - STEWARD Project,SLE04020516,East III,Western Area Urb,3208
sle_educ_pt_steward_schools.19861,POINT (-13.198388333999958 8.46922175900005),SLE_Prim_3209,Cremson Preparatory School,Western Area Urban,East III,Cassel Farm,SLE04020517,Primary School,8.46922176,-13.19838833,Needs Validation - STEWARD Project,SLE04020517,East III,Western Area Urb,3209
sle_educ_pt_steward_schools.19862,POINT (-13.200379691999956 8.474510910000049),SLE_Prim_3210,Masjid Ahmin Mosque and Sierra Leone Muslim Brother Hool Primary School,Western Area Urban,East III,Cassel Farm,SLE04020517,Primary School,8.47451091,-13.20037969,Needs Validation - STEWARD Project,SLE04020517,East III,Western Area Urb,3210
sle_educ_pt_steward_schools.19863,POINT (-13.159113409999975 8.433001792000027),SLE_Prim_3211,Main Motor Road Childern's Wefare Primary School,Western Area Urban,East III,Mayenikineh,SLE04020518,Primary School,8.43300179,-13.15911341,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3211
sle_educ_pt_steward_schools.19864,POINT (-13.162196394999967 8.435800839000024),SLE_Prim_3212,Main Motor Road United Methodist Church Primary School,Western Area Urban,East III,Mayenikineh,SLE04020518,Primary School,8.43580084,-13.1621964,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3212
sle_educ_pt_steward_schools.19865,POINT (-13.167316434999975 8.430237526000042),SLE_Prim_3213,Manyenkined Road Non-formal Primary School,Western Area Urban,East III,Mayenikineh,SLE04020518,Primary School,8.43023753,-13.16731644,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3213
sle_educ_pt_steward_schools.19866,POINT (-13.15851089299997 8.429852744000073),SLE_Prim_3214,Mission Road St. Peter's the Rock Roman Catholic Primary School,Western Area Urban,East III,Mayenikineh,SLE04020518,Primary School,8.42985274,-13.15851089,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3214
sle_educ_pt_steward_schools.19867,POINT (-13.164633999999978 8.429140080000025),SLE_Prim_3215,Sander Street Sierra Leone Muslim Brotherhood Primary School,Western Area Urban,East III,Mayenikineh,SLE04020518,Primary School,8.42914008,-13.164634,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3215
sle_educ_pt_steward_schools.19868,POINT (-13.170878608999942 8.429621284000063),SLE_Prim_3216,Holy Family Primary School based in Kalokoh Street,Western Area Urban,East III,Robis,SLE04020518,Primary School,8.42962128,-13.17087861,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3216
sle_educ_pt_steward_schools.19869,POINT (-13.163767949999965 8.43564546600004),SLE_Prim_3217,International Pentecostal Primary School based in Gassama Street,Western Area Urban,East III,Robis,SLE04020518,Primary School,8.43564547,-13.16376795,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3217
sle_educ_pt_steward_schools.19870,POINT (-13.169931419999955 8.428305934000036),SLE_Prim_3218,United Methodist Church Primary School based in Taylor Street,Western Area Urban,East III,Robis,SLE04020518,Primary School,8.42830593,-13.16993142,Needs Validation - STEWARD Project,SLE04020518,East III,Western Area Urb,3218
sle_educ_pt_steward_schools.19871,POINT (-13.158306941999967 8.442237761000058),SLE_Prim_3219,Alton Hope Primary School - Old Whaf Road,Western Area Urban,East III,Old Wharf,SLE04020519,Primary School,8.44223776,-13.15830694,Needs Validation - STEWARD Project,SLE04020519,East III,Western Area Urb,3219
sle_educ_pt_steward_schools.19872,POINT (-13.158886810999945 8.440586009000071),SLE_Prim_3220,King Fahad Islamic Primary and Secondary School - 78 New Old Wharf Road,Western Area Urban,East III,Old Wharf,SLE04020519,Primary School,8.44058601,-13.15888681,Needs Validation - STEWARD Project,SLE04020519,East III,Western Area Urb,3220
sle_educ_pt_steward_schools.19873,POINT (-13.15991261399995 8.442552694000028),SLE_Prim_3221,Leewever Primary School - Old Wharf,Western Area Urban,East III,Old Wharf,SLE04020519,Primary School,8.44255269,-13.15991261,Needs Validation - STEWARD Project,SLE04020519,East III,Western Area Urb,3221
sle_educ_pt_steward_schools.19874,POINT (-13.159592712999938 8.446827519000067),SLE_Prim_3222,Sierra Leone International (Mission Primary School - Momoh Lane,Western Area Urban,East III,Old Wharf,SLE04020519,Primary School,8.44682752,-13.15959271,Needs Validation - STEWARD Project,SLE04020519,East III,Western Area Urb,3222
sle_educ_pt_steward_schools.19875,POINT (-13.166313849999938 8.444517456000028),SLE_Prim_3223,Wellington Muslim Association Primary School - Main Motor Road,Western Area Urban,East III,Old Wharf,SLE04020519,Primary School,8.44451746,-13.16631385,Needs Validation - STEWARD Project,SLE04020519,East III,Western Area Urb,3223
sle_educ_pt_steward_schools.19876,POINT (-13.162333591999982 8.437510208000049),SLE_Prim_3224,Benvolent Islamic Primary School based in Main Motor Road,Western Area Urban,East III,Robis,SLE04020522,Primary School,8.43751021,-13.16233359,Needs Validation - STEWARD Project,SLE04020522,East III,Western Area Urb,3224
sle_educ_pt_steward_schools.19877,POINT (-13.162439444999961 8.44008735400007),SLE_Prim_3225,Comforti Pirmary School based in Sayenor Road,Western Area Urban,East III,Robis,SLE04020522,Primary School,8.44008735,-13.16243944,Needs Validation - STEWARD Project,SLE04020522,East III,Western Area Urb,3225
sle_educ_pt_steward_schools.19878,POINT (-13.172169640999982 8.43119138000003),SLE_Prim_3226,Jesus is the answer Primary School based in Taylor Street,Western Area Urban,East III,Robis,SLE04020522,Primary School,8.43119138,-13.17216964,Needs Validation - STEWARD Project,SLE04020522,East III,Western Area Urb,3226
sle_educ_pt_steward_schools.19879,POINT (-13.166607847999956 8.434167006000052),SLE_Prim_3227,Sierra Leone Muslim Brotherhool Primary School based in Gassama Street,Western Area Urban,East III,Robis,SLE04020522,Primary School,8.43416701,-13.16660785,Needs Validation - STEWARD Project,SLE04020522,East III,Western Area Urb,3227
sle_educ_pt_steward_schools.19880,POINT (-13.171384401999944 8.459115113000053),SLE_Prim_3228,Chapel of Grace Nursery & Primary School,Western Area Urban,East III,Rokupa,SLE04020523,Primary School,8.45911511,-13.1713844,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3228
sle_educ_pt_steward_schools.19881,POINT (-13.171537568999952 8.461294689000056),SLE_Prim_3230,S.L.M.B. Primary School - Rokupa,Western Area Urban,East III,Rokupa,SLE04020523,Primary School,8.46129469,-13.17153757,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3230
sle_educ_pt_steward_schools.19882,POINT (-13.170508428999938 8.46001510700006),SLE_Prim_3231,Sawa community Primary School,Western Area Urban,East III,Rokupa,SLE04020523,Primary School,8.46001511,-13.17050843,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3231
sle_educ_pt_steward_schools.19883,POINT (-13.171384401999944 8.459115113000053),SLE_Prim_3232,Chapel of Grace Nursery & Primary School,Western Area Urban,East III,Rokupa Town,SLE04020523,Primary School,8.45911511,-13.1713844,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3232
sle_educ_pt_steward_schools.19884,POINT (-13.171537568999952 8.461294689000056),SLE_Prim_3233,S.L.M. Primary School - Rokupa,Western Area Urban,East III,Rokupa Town,SLE04020523,Primary School,8.46129469,-13.17153757,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3233
sle_educ_pt_steward_schools.19885,POINT (-13.171543070999974 8.460128437000037),SLE_Prim_3234,S.L.M. Primary School - Rokupa,Western Area Urban,East III,Rokupa Town,SLE04020523,Primary School,8.46012844,-13.17154307,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3234
sle_educ_pt_steward_schools.19886,POINT (-13.170508428999938 8.46001510700006),SLE_Prim_3235,Sawa community Primary School,Western Area Urban,East III,Rokupa Town,SLE04020523,Primary School,8.46001511,-13.17050843,Needs Validation - STEWARD Project,SLE04020523,East III,Western Area Urb,3235
sle_educ_pt_steward_schools.19887,POINT (-13.193123094999976 8.470815780000066),SLE_Prim_3236,Edwin Nwere Preparatory Primary School - Lunar Street,Western Area Urban,East III,Kissy Kissy Bye Pass  I,SLE04020524,Primary School,8.47081578,-13.1931231,Needs Validation - STEWARD Project,SLE04020524,East III,Western Area Urb,3236
